frame,timestamp,hs_crop_source,composite_fear,hs_dominant,mp_ctx_tag,mp_velocity_tag,agreement_tag,veto_tag,hs_fear,hs_arousal,hs_dominant_score,mp_tension,mp_startle_score,smoothed_composite,onset_slope,event_status,face_bbox,mp_valence,mp_smile
72,2.400,haar,0.4357,Surprise,---,---,,---,0.2165,0.8448,0.7380,0.0757,0.3123,0.0489,0.004141,IDLE,"328,187,499,377",-0.0102,0.0002
73,2.433,haar,0.3377,Surprise,---,---,,---,0.0911,0.8313,0.8658,0.0783,0.1867,0.0552,0.004751,IDLE,"328,188,499,378",-0.0076,0.0002
74,2.467,haar,0.2464,Surprise,---,---,,---,0.0724,0.5912,0.8314,0.0804,0.7834,0.0600,0.004869,IDLE,"328,188,499,378",-0.0045,0.0002
75,2.500,haar,0.3001,Surprise,---,---,,---,0.0969,0.6920,0.8285,0.0896,0.6057,0.0655,0.004938,IDLE,"328,188,499,379",-0.0036,0.0002
76,2.533,haar,0.3825,Surprise,---,---,,---,0.1193,0.8937,0.8161,0.0880,0.0728,0.0729,0.005201,IDLE,"328,188,498,378",-0.0035,0.0003
77,2.567,haar,0.3299,Surprise,---,---,,---,0.1188,0.7334,0.8061,0.0882,0.2804,0.0792,0.005321,IDLE,"328,189,498,378",-0.0031,0.0003
78,2.600,haar,0.3090,Surprise,---,---,,---,0.1010,0.7087,0.8294,0.0908,0.3819,0.0850,0.005357,IDLE,"328,189,498,378",-0.0031,0.0003
79,2.633,haar,0.4101,Surprise,---,---,,---,0.1492,0.9095,0.7970,0.0870,0.0099,0.0929,0.005835,IDLE,"327,189,498,378",-0.0031,0.0002
80,2.667,mp,0.2873,Surprise,---,---,,---,0.1068,0.6322,0.7944,0.0866,0.2675,0.0982,0.005796,IDLE,"327,190,497,379",-0.0034,0.0004
81,2.700,haar,0.2934,Surprise,---,---,,---,0.0931,0.6805,0.8252,0.0894,0.3481,0.1038,0.005496,IDLE,"327,191,497,379",-0.0040,0.0003
82,2.733,haar,0.3918,Surprise,---,---,,---,0.1290,0.9018,0.8246,0.0856,0.0000,0.1114,0.005612,IDLE,"327,192,497,380",-0.0038,0.0002
83,2.767,haar,0.3417,Surprise,---,---,,---,0.1226,0.7685,0.8278,0.0803,0.1912,0.1177,0.005771,IDLE,"327,193,497,382",-0.0036,0.0002
84,2.800,haar,0.3757,Surprise,---,---,,---,0.1462,0.8120,0.7963,0.0861,0.5044,0.1245,0.005897,IDLE,"327,194,498,382",-0.0038,0.0003
85,2.833,haar,0.3753,Surprise,---,---,,---,0.1517,0.7907,0.7808,0.0928,0.4543,0.1316,0.005867,IDLE,"328,194,499,383",-0.0041,0.0003
86,2.867,haar,0.2559,Surprise,---,---,,---,0.0749,0.6004,0.8064,0.1003,0.3069,0.1360,0.005679,IDLE,"328,194,500,383",-0.0042,0.0003
87,2.900,haar,0.1043,Surprise,---,---,,---,0.0265,0.2551,0.6295,0.0969,0.0392,0.1374,0.005243,IDLE,"328,194,501,383",-0.0050,0.0005
88,2.933,haar,0.1292,Surprise,---,---,,---,0.0393,0.3015,0.6246,0.0954,0.0633,0.1394,0.004654,IDLE,"328,195,501,384",-0.0040,0.0004
89,2.967,haar,0.1745,Surprise,---,---,,---,0.0606,0.3875,0.7537,0.0999,0.3976,0.1424,0.004419,IDLE,"328,194,502,384",-0.0039,0.0004
90,3.000,haar,0.1404,Surprise,---,---,,---,0.0344,0.3453,0.7112,0.0992,0.0386,0.1452,0.004139,IDLE,"329,195,502,384",-0.0040,0.0004
91,3.033,haar,0.0795,Surprise,---,---,,---,0.0228,0.1879,0.5056,0.0994,0.0997,0.1468,0.003546,IDLE,"329,195,501,384",-0.0047,0.0004
92,3.067,haar,0.0469,Surprise,---,---,,---,0.0219,0.0909,0.4730,0.1014,0.1557,0.1478,0.003003,IDLE,"329,194,501,384",-0.0053,0.0005
93,3.100,haar,0.0023,Neutral,---,---,,---,0.0088,-0.0135,0.5164,0.1003,0.0349,0.1478,0.002330,IDLE,"328,194,500,384",-0.0059,0.0005
94,3.133,haar,0.0589,Surprise,---,---,,---,0.0240,0.1207,0.5208,0.1125,2.1649,0.1490,0.001743,IDLE,"327,194,500,384",-0.0059,0.0005
95,3.167,haar,0.0488,Surprise,---,---,,---,0.0135,0.1139,0.5681,0.1182,1.1353,0.1500,0.001396,IDLE,"326,194,498,384",-0.0053,0.0005
96,3.200,haar,0.0000,Sadness,---,---,,---,0.0035,-0.3149,0.6244,0.1362,0.0526,0.1500,0.001253,IDLE,"325,194,498,385",-0.0068,0.0004
97,3.233,haar,0.0000,Neutral,---,---,,---,0.0014,-0.2259,0.4980,0.1199,0.1667,0.1500,0.001054,IDLE,"324,192,497,385",-0.0085,0.0002
98,3.267,haar,0.0076,Neutral,---,---,,---,0.0047,0.0119,0.5414,0.1047,0.7872,0.1501,0.000769,IDLE,"324,190,496,385",-0.0131,0.0001
99,3.300,haar,0.0000,Neutral,---,---,,---,0.0011,-0.0637,0.5750,0.0935,0.0962,0.1501,0.000488,IDLE,"323,187,495,382",-0.0332,0.0001
100,3.333,haar,0.0000,Neutral,---,---,,---,0.0016,-0.1164,0.6566,0.0946,0.2445,0.1501,0.000329,IDLE,"322,185,493,380",-0.0363,0.0002
101,3.367,haar,0.0000,Neutral,---,---,,---,0.0060,-0.1927,0.5191,0.0963,0.1821,0.1501,0.000235,IDLE,"321,184,493,379",-0.0342,0.0003
102,3.400,haar,0.0000,Neutral,---,---,,---,0.0036,-0.2400,0.5304,0.0953,0.2414,0.1501,0.000231,IDLE,"321,184,492,379",-0.0390,0.0003
103,3.433,haar,0.0000,Neutral,---,---,,---,0.0033,-0.3040,0.6109,0.0947,0.2773,0.1501,0.000113,IDLE,"320,184,492,379",-0.0385,0.0006
104,3.467,haar,0.0000,Neutral,---,---,,---,0.0023,-0.3266,0.4812,0.0999,0.3815,0.1501,0.000015,IDLE,"320,184,492,379",-0.0391,0.0009
105,3.500,haar,0.0000,Neutral,---,---,,---,0.0020,-0.2148,0.6672,0.0996,0.1343,0.1501,0.000015,IDLE,"320,184,491,379",-0.0405,0.0009
106,3.533,haar,0.0000,Neutral,---,---,,---,0.0014,-0.2666,0.5560,0.1024,0.2045,0.1501,0.000015,IDLE,"319,184,491,379",-0.0423,0.0015
107,3.567,haar,0.0000,Neutral,---,---,,---,0.0024,-0.0970,0.4991,0.0996,0.0186,0.1501,0.000000,IDLE,"319,184,491,379",-0.0775,0.0024
108,3.600,haar,0.0219,Anger,CONC,---,,---,0.0020,0.0653,0.3989,0.0455,0.2650,0.1506,0.000044,IDLE,"320,186,492,379",-0.2153,0.0091
109,3.633,haar,0.0357,Anger,---,---,,---,0.0018,0.0921,0.5533,0.2351,0.6428,0.1513,0.000115,IDLE,"320,190,492,381",-0.4246,0.0204
110,3.667,haar,0.0490,Anger,---,---,,---,0.0017,0.1279,0.5832,0.2383,0.4704,0.1522,0.000213,IDLE,"320,191,492,381",-0.4070,0.0170
