frame,timestamp,hs_crop_source,composite_fear,hs_dominant,mp_ctx_tag,mp_velocity_tag,agreement_tag,veto_tag,hs_fear,hs_arousal,hs_dominant_score,mp_tension,mp_startle_score,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,smoothed_composite,onset_slope,event_status,is_neutral_frame,mp_face_valence,mp_smile_level,mp_browDownLeft,mp_browDownRight,mp_browInnerUp,mp_eyeWideLeft,mp_eyeWideRight,mp_eyeSquintLeft,mp_eyeSquintRight,mp_mouthPressLeft,mp_mouthPressRight,mp_mouthFrownLeft,mp_mouthFrownRight,mp_mouthSmileLeft,mp_mouthSmileRight,mp_jawOpen,mp_noseSneerLeft,mp_noseSneerRight,mp_cheekSquintLeft,mp_cheekSquintRight,mp_vel_eyeWideLeft,mp_vel_eyeWideRight,mp_vel_browInnerUp,mp_vel_jawOpen,mp_vel_mouthPressLeft,mp_vel_mouthPressRight,mp_tension_velocity,hs_anger,hs_contempt,hs_disgust,hs_fear,hs_happiness,hs_neutral,hs_sadness,hs_surprise,mp_face_detected,hs_face_detected,latency_ms,cpu_percent,ram_mb
4198,140.073,haar,0.0846,Fear,---,---,AMBIGUOUS,---,0.2788,0.0220,0.2788,0.1785,0.0590,0.0846,0.2386,0.2027,0.1973,0.0846,0.1941,0.2339,0.2788,0.1785,0.2788,0.2230,0.2667,0.2216,0.004443,IDLE,0,-0.0184,0.0012,0.0037,0.0079,0.2089,0.0039,0.0002,0.5129,0.3959,0.0114,0.0935,0.0125,0.0151,0.0005,0.0012,0.0290,0.0000,0.0000,0.0000,0.0000,0.0045,0.0015,0.0000,0.0590,0.0000,0.0000,0.0000,0.0200,0.0504,0.0764,0.2788,0.1082,0.1662,0.2012,0.0988,1,1,42.9,99.7,382.8
4199,140.107,haar,0.0478,Sadness,STRESS,---,AMBIGUOUS,---,0.2083,-0.0587,0.2337,0.2076,2.9581,0.0478,0.2080,0.1791,0.1547,0.0478,0.2256,0.2033,0.2083,0.2076,0.2083,0.2080,0.1947,0.2210,0.003804,IDLE,0,-0.0167,0.0005,0.0044,0.0079,0.2292,0.0032,0.0003,0.5213,0.3601,0.0145,0.1922,0.0094,0.0128,0.0002,0.0005,0.0351,0.0000,0.0000,0.0000,0.0000,0.0000,0.0011,0.6079,0.1820,0.0920,2.9581,0.8726,0.0227,0.0826,0.0687,0.2083,0.1344,0.1857,0.2337,0.0639,1,1,49.9,99.7,382.8
4200,140.140,haar,0.0563,Sadness,STRESS,---,AMBIGUOUS,---,0.2075,-0.0555,0.2296,0.2239,1.7527,0.0563,0.2140,0.1856,0.1598,0.0563,0.2060,0.2092,0.2075,0.2239,0.2239,0.2155,0.1940,0.2207,0.002866,IDLE,0,-0.0186,0.0009,0.0053,0.0080,0.2267,0.0031,0.0003,0.5307,0.3619,0.0117,0.2506,0.0112,0.0144,0.0003,0.0009,0.0427,0.0000,0.0000,0.0000,0.0000,0.0000,0.0015,0.0000,0.2277,0.0000,1.7527,0.4881,0.0225,0.0844,0.0690,0.2075,0.1385,0.1835,0.2296,0.0651,1,1,47.7,99.7,382.8
4201,140.173,haar,0.0538,Sadness,STRESS,---,AMBIGUOUS,---,0.1946,-0.0609,0.2307,0.2259,0.2010,0.0538,0.2071,0.1810,0.1529,0.0538,0.1691,0.2026,0.1946,0.2259,0.2259,0.2097,0.1815,0.2204,0.001918,IDLE,0,-0.0200,0.0005,0.0049,0.0069,0.2334,0.0030,0.0003,0.5452,0.3691,0.0124,0.2452,0.0125,0.0165,0.0002,0.0005,0.0357,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2010,0.0000,0.0214,0.0000,0.0617,0.0218,0.0858,0.0683,0.1946,0.1457,0.1891,0.2307,0.0639,1,1,36.7,99.7,382.8
4202,140.207,haar,0.0320,Happiness,STRESS,---,VETO,MP:STRESS/HS:Happy,0.1225,-0.1043,0.3277,0.2365,0.8355,0.0320,0.1681,0.1572,0.1113,0.0320,0.1489,0.1664,0.1225,0.2365,0.2365,0.1702,0.1164,0.2197,0.001033,IDLE,0,-0.0177,0.0006,0.0054,0.0076,0.2372,0.0027,0.0002,0.5450,0.3637,0.0272,0.2731,0.0100,0.0135,0.0003,0.0006,0.0304,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1136,0.0000,0.4436,0.8355,0.3170,0.0102,0.0754,0.0231,0.1225,0.3277,0.1791,0.1939,0.0681,1,1,59.1,99.7,382.8
4203,140.240,mp,0.0544,Sadness,JOY,STARTLE,AMBIGUOUS,---,0.2671,0.0356,0.5624,0.0825,9.2780,0.0544,0.1933,0.1492,0.1654,0.0544,0.3439,0.1924,0.2671,0.0825,0.2671,0.1485,0.2643,0.2187,0.000054,IDLE,0,0.2664,0.3186,0.0033,0.0059,0.3400,0.0030,0.0004,0.4765,0.4262,0.0226,0.2185,0.0014,0.0012,0.0898,0.3186,0.3399,0.0000,0.0000,0.0000,0.0000,0.0095,0.0041,3.0836,9.2780,0.0000,0.0000,0.0000,0.0046,0.0039,0.0086,0.2671,0.0458,0.0611,0.5624,0.0465,1,1,57.8,99.7,382.8
4204,140.273,mp,0.0397,Sadness,JOY,---,AMBIGUOUS,---,0.2841,0.0661,0.5208,0.0000,2.7373,0.0397,0.1705,0.1262,0.1553,0.0397,0.1968,0.1695,0.2841,0.0000,0.2841,0.0000,0.2807,0.2169,-0.000668,IDLE,0,0.4016,0.4539,0.0028,0.0053,0.3254,0.0028,0.0004,0.4612,0.4331,0.0234,0.2012,0.0017,0.0014,0.1569,0.4539,0.4313,0.0000,0.0000,0.0000,0.0000,0.0000,0.0011,0.0000,2.7373,0.0241,0.0000,0.0000,0.0056,0.0048,0.0074,0.2841,0.0510,0.0634,0.5208,0.0628,1,1,75.6,99.7,382.8
4205,140.307,mp,0.1145,Sadness,JOY,STARTLE,AMBIGUOUS,---,0.2828,0.1909,0.4040,0.0000,3.4702,0.1145,0.1697,0.1359,0.1796,0.1145,0.2108,0.1670,0.2828,0.0000,0.2828,0.0000,0.2734,0.2153,-0.000906,IDLE,0,0.4432,0.4919,0.0040,0.0042,0.2791,0.0022,0.0007,0.4341,0.5192,0.0184,0.1307,0.0107,0.0077,0.1927,0.4919,0.5471,0.0000,0.0000,0.0000,0.0000,0.0000,0.0095,0.0000,3.4702,0.0000,0.0000,0.0000,0.0157,0.0036,0.0077,0.2828,0.1057,0.0667,0.4040,0.1139,1,1,56.8,99.7,382.8
4206,140.340,mp,0.1508,Sadness,JOY,---,AMBIGUOUS,---,0.2863,0.1945,0.3989,0.0853,1.5858,0.1508,0.2059,0.1715,0.2077,0.1508,0.2005,0.2026,0.2863,0.0853,0.2863,0.1563,0.2768,0.2144,-0.000756,IDLE,0,0.2455,0.3147,0.0029,0.0040,0.2886,0.0020,0.0007,0.4525,0.5212,0.0143,0.1836,0.0106,0.0086,0.0733,0.3147,0.5317,0.0000,0.0000,0.0000,0.0000,0.0000,0.0013,0.2840,0.0000,0.0000,1.5858,2.5564,0.0159,0.0037,0.0077,0.2863,0.1057,0.0675,0.3989,0.1143,1,1,50.5,99.7,382.8
4207,140.374,mp,0.2337,Fear,JOY,---,AMBIGUOUS,---,0.2834,0.3387,0.2834,0.0763,0.0940,0.2337,0.2006,0.1940,0.2323,0.2337,0.1665,0.1977,0.2834,0.0763,0.2834,0.1470,0.2748,0.2141,-0.000750,IDLE,0,0.2633,0.3226,0.0029,0.0052,0.2659,0.0018,0.0005,0.5242,0.4951,0.0175,0.1565,0.0079,0.0069,0.0896,0.3226,0.5162,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0940,0.0000,0.0000,0.0144,0.0033,0.0035,0.2834,0.1663,0.0577,0.2206,0.2508,1,1,40.7,99.7,382.8
4208,140.407,mp,0.1770,Sadness,JOY,---,AMBIGUOUS,---,0.2323,0.2950,0.2467,0.0000,0.7197,0.1770,0.1394,0.1360,0.1752,0.1770,0.1306,0.1376,0.2323,0.0000,0.2323,0.0000,0.2246,0.2126,-0.000841,IDLE,0,0.4016,0.4517,0.0032,0.0057,0.2613,0.0017,0.0006,0.5059,0.5325,0.0165,0.1165,0.0029,0.0025,0.1614,0.4517,0.5403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.7197,0.0000,0.0000,0.0000,0.0129,0.0038,0.0034,0.2323,0.2287,0.0571,0.2467,0.2151,1,1,47.7,99.7,382.8
4209,140.440,mp,0.1051,Sadness,STRESS,---,AMBIGUOUS,---,0.2035,-0.0037,0.4721,0.2684,2.7687,0.1051,0.2295,0.2002,0.1815,0.1051,0.2377,0.2271,0.2035,0.2684,0.2684,0.2337,0.1974,0.2124,-0.000835,IDLE,0,-0.0243,0.0117,0.0018,0.0037,0.3416,0.0025,0.0005,0.4897,0.4425,0.0226,0.2089,0.0244,0.0399,0.0042,0.0117,0.2971,0.0000,0.0000,0.0000,0.0000,0.0243,0.0000,2.4061,0.0000,0.1823,2.7687,8.0441,0.0102,0.0092,0.0207,0.2035,0.1030,0.1243,0.4721,0.0569,1,1,45.1,99.7,382.8
4210,140.474,mp,0.0714,Sadness,---,---,AMBIGUOUS,---,0.1759,-0.0264,0.4599,0.2182,0.0325,0.0714,0.1928,0.1647,0.1481,0.0714,0.1540,0.1912,0.1759,0.2182,0.2182,0.1959,0.1708,0.2126,-0.000782,IDLE,0,-0.0556,0.0006,0.0023,0.0043,0.3031,0.0036,0.0004,0.5967,0.3695,0.0049,0.1130,0.0439,0.0617,0.0002,0.0006,0.0621,0.0000,0.0000,0.0000,0.0000,0.0325,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0085,0.0096,0.0215,0.1759,0.1634,0.1261,0.4599,0.0352,1,1,39.8,99.7,382.8
4211,140.507,haar,0.0000,Sadness,STRESS,---,AMBIGUOUS,---,0.0901,-0.1348,0.3186,0.1948,1.2524,0.0000,0.1320,0.1197,0.0765,0.0000,0.1285,0.1298,0.0901,0.1948,0.1948,0.1325,0.0804,0.2106,-0.000912,IDLE,0,-0.0240,0.0005,0.0042,0.0070,0.2124,0.0036,0.0002,0.5856,0.3482,0.0036,0.1548,0.0195,0.0182,0.0001,0.0005,0.0085,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,1.2524,0.0000,0.0161,0.1063,0.0216,0.0901,0.1259,0.2929,0.3186,0.0286,1,1,36.4,99.7,382.8
4212,140.540,haar,0.0000,Sadness,---,---,AMBIGUOUS,---,0.0935,-0.1459,0.3166,0.1863,0.0454,0.0000,0.1306,0.1184,0.0735,0.0000,0.1035,0.1289,0.0935,0.1863,0.1863,0.1320,0.0855,0.2085,-0.001012,IDLE,0,-0.0228,0.0005,0.0045,0.0081,0.1919,0.0035,0.0002,0.5888,0.3457,0.0032,0.1403,0.0184,0.0155,0.0001,0.0005,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0454,0.0000,0.0000,0.0000,0.0134,0.1029,0.0223,0.0935,0.1189,0.3000,0.3166,0.0324,1,1,48.1,99.7,382.8
4213,140.574,mp,0.0464,Sadness,STRESS,---,AMBIGUOUS,---,0.1491,-0.0542,0.2983,0.1973,0.9881,0.0464,0.1684,0.1486,0.1229,0.0464,0.1535,0.1653,0.1491,0.1973,0.1973,0.1715,0.1381,0.2071,-0.000981,IDLE,0,-0.0275,0.0014,0.0059,0.0081,0.1887,0.0030,0.0002,0.5876,0.3564,0.0037,0.1732,0.0224,0.0211,0.0003,0.0014,0.0251,0.0000,0.0000,0.0000,0.0000,0.0000,0.0009,0.0000,0.4507,0.0158,0.9881,0.3301,0.0183,0.0186,0.0507,0.1491,0.1449,0.2698,0.2983,0.0503,1,1,51.5,99.7,382.8
4214,140.607,mp,0.0560,Sadness,STRESS,---,AMBIGUOUS,---,0.1458,-0.0458,0.2994,0.2086,1.4859,0.0560,0.1709,0.1522,0.1263,0.0560,0.1652,0.1682,0.1458,0.2086,0.2086,0.1744,0.1363,0.2059,-0.000943,IDLE,0,-0.0221,0.0024,0.0066,0.0079,0.1901,0.0029,0.0002,0.5737,0.3448,0.0041,0.2228,0.0169,0.0166,0.0005,0.0024,0.0401,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010,0.0433,0.4520,0.0127,1.4859,0.3401,0.0158,0.0188,0.0478,0.1458,0.1629,0.2572,0.2994,0.0522,1,1,44.7,99.7,382.8
4215,140.641,mp,0.0934,Sadness,STRESS,STARTLE,AMBIGUOUS,---,0.3265,0.0568,0.4386,0.1483,7.7099,0.0934,0.2552,0.1976,0.2191,0.0934,0.3620,0.2538,0.3265,0.1483,0.3265,0.2201,0.3232,0.2056,-0.000886,IDLE,0,0.1602,0.1977,0.0021,0.0040,0.3355,0.0022,0.0004,0.5629,0.4108,0.0188,0.1808,0.0012,0.0014,0.0490,0.1977,0.2974,0.0000,0.0000,0.0000,0.0000,0.0000,0.0049,4.3567,7.7099,0.4386,0.0000,0.0000,0.0056,0.0036,0.0051,0.3265,0.1403,0.0420,0.4386,0.0383,1,1,52.5,99.7,382.8
4216,140.674,mp,0.0421,Sadness,JOY,---,AMBIGUOUS,---,0.3226,0.0349,0.4735,0.0529,2.3141,0.0421,0.2147,0.1580,0.1841,0.0421,0.2234,0.2134,0.3226,0.0529,0.3226,0.1306,0.3190,0.2045,-0.000962,IDLE,0,0.3046,0.3443,0.0022,0.0040,0.3173,0.0021,0.0005,0.5237,0.4193,0.0275,0.1474,0.0008,0.0010,0.1187,0.3443,0.3746,0.0000,0.0000,0.0000,0.0000,0.0000,0.0036,0.0000,2.3141,0.2609,0.0000,0.0000,0.0059,0.0035,0.0049,0.3226,0.1093,0.0413,0.4735,0.0391,1,1,66.8,99.7,382.8
4217,140.707,mp,0.2255,Surprise,JOY,STARTLE,AMBIGUOUS,---,0.2487,0.3758,0.2956,0.0000,5.8296,0.2255,0.1492,0.1586,0.1995,0.2255,0.2409,0.1437,0.2487,0.0000,0.2487,0.0000,0.2266,0.2028,-0.000977,IDLE,0,0.7622,0.6778,0.0008,0.0022,0.5119,0.0039,0.0012,0.5580,0.3989,0.0264,0.0483,0.0019,0.0015,0.4703,0.6778,0.3677,0.0000,0.0000,0.0000,0.0000,0.0516,0.0206,5.8296,0.0000,0.0000,0.0000,0.0000,0.0367,0.0034,0.0036,0.2487,0.2132,0.1078,0.0910,0.2956,1,1,64.5,99.7,382.8
4218,140.741,mp,0.2046,Surprise,JOY,---,AMBIGUOUS,---,0.2047,0.3410,0.2693,0.0000,0.7018,0.2046,0.1228,0.1358,0.1706,0.2046,0.1164,0.1167,0.2047,0.0000,0.2047,0.0000,0.1750,0.2013,-0.001113,IDLE,0,0.5350,0.5237,0.0011,0.0036,0.4307,0.0042,0.0017,0.5968,0.3936,0.0241,0.0717,0.0017,0.0011,0.2846,0.5237,0.3879,0.0000,0.0000,0.0000,0.0000,0.0099,0.0158,0.0000,0.6035,0.0000,0.7018,0.0000,0.0496,0.0036,0.0058,0.2047,0.2232,0.1298,0.1142,0.2693,1,1,67.3,99.7,382.8
4219,140.774,mp,0.1779,Fear,---,---,AMBIGUOUS,---,0.4039,0.1672,0.4039,0.1941,0.2028,0.1779,0.3200,0.2623,0.2936,0.1779,0.2642,0.3149,0.4039,0.1941,0.4039,0.2800,0.3943,0.2022,-0.001038,IDLE,0,0.0528,0.0705,0.0039,0.0088,0.2527,0.0052,0.0067,0.5244,0.4402,0.0309,0.0707,0.0178,0.0189,0.0457,0.0705,0.3877,0.0000,0.0000,0.0000,0.0000,0.0295,0.1491,0.0000,0.0000,0.2028,0.0000,5.8176,0.0160,0.0035,0.0426,0.4039,0.0833,0.1047,0.2306,0.1154,1,1,60.0,99.7,382.8
4220,140.807,mp,0.1792,Fear,---,---,AMBIGUOUS,---,0.4687,0.1609,0.4687,0.2066,0.5379,0.1792,0.3639,0.2895,0.3285,0.1792,0.3071,0.3592,0.4687,0.2066,0.4687,0.3112,0.4610,0.2039,-0.000667,IDLE,0,-0.0215,0.0160,0.0107,0.0160,0.1054,0.0035,0.0034,0.4960,0.5252,0.0439,0.0887,0.0234,0.0317,0.0130,0.0160,0.3664,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3916,0.5379,0.3755,0.0128,0.0028,0.0435,0.4687,0.0586,0.0790,0.2376,0.0969,1,1,65.0,99.7,382.8
4221,140.841,mp,0.1815,Fear,---,---,AMBIGUOUS,---,0.4778,0.1653,0.4778,0.2057,0.6217,0.1815,0.3689,0.2926,0.3337,0.1815,0.3130,0.3645,0.4778,0.2057,0.4778,0.3135,0.4705,0.2057,-0.000281,IDLE,0,-0.0255,0.0131,0.0125,0.0166,0.0763,0.0035,0.0029,0.5216,0.5352,0.0390,0.0864,0.0218,0.0310,0.0101,0.0131,0.3871,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.6217,0.0000,0.0000,0.0000,0.0122,0.0026,0.0418,0.4778,0.0554,0.0759,0.2381,0.0962,1,1,64.4,99.7,382.8
4222,140.874,mp,0.3640,Fear,---,STARTLE,AMBIGUOUS,---,0.7397,0.4802,0.7397,0.1897,4.9493,0.3640,0.5197,0.4000,0.5228,0.3640,0.5258,0.5146,0.7397,0.1897,0.7397,0.3746,0.7339,0.2098,0.000265,IDLE,0,0.0434,0.0550,0.0025,0.0051,0.2415,0.0035,0.0019,0.4302,0.4505,0.0269,0.0964,0.0073,0.0092,0.0283,0.0550,0.3414,0.0000,0.0000,0.0000,0.0000,0.0016,0.0000,4.9493,0.0000,0.0000,0.2993,0.0000,0.0098,0.0008,0.0070,0.7397,0.0220,0.0328,0.0469,0.1409,1,1,56.9,99.7,382.8
4223,140.907,mp,0.2209,Fear,STRESS,---,AMBIGUOUS,---,0.6585,0.2767,0.6585,0.1372,2.3970,0.2209,0.4500,0.3433,0.4258,0.2209,0.4184,0.4478,0.6585,0.1372,0.6585,0.3006,0.6555,0.2125,0.000659,IDLE,0,0.1372,0.1666,0.0018,0.0063,0.3070,0.0025,0.0008,0.3378,0.3468,0.0214,0.1632,0.0023,0.0024,0.0488,0.1666,0.4214,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9633,2.3970,0.0000,2.0017,0.0000,0.0050,0.0016,0.0086,0.6585,0.0497,0.0353,0.1162,0.1252,1,1,64.8,99.7,382.8
4224,140.941,mp,0.2497,Fear,---,---,AMBIGUOUS,---,0.6290,0.2759,0.6290,0.2103,0.0261,0.2497,0.4615,0.3629,0.4328,0.2497,0.3781,0.4592,0.6290,0.2103,0.6290,0.3637,0.6259,0.2156,0.001002,IDLE,0,-0.0042,0.0120,0.0031,0.0108,0.2512,0.0034,0.0008,0.4285,0.3551,0.0133,0.1357,0.0061,0.0086,0.0032,0.0120,0.3159,0.0000,0.0000,0.0000,0.0000,0.0261,0.0005,0.0000,0.0000,0.0000,0.0000,2.1892,0.0051,0.0018,0.0080,0.6290,0.0634,0.0383,0.1185,0.1358,1,1,68.1,99.7,382.8
4225,140.974,mp,0.1905,Fear,STRESS,---,AMBIGUOUS,---,0.4201,0.1718,0.4201,0.2186,1.6230,0.1905,0.3395,0.2825,0.3100,0.1905,0.3081,0.3358,0.4201,0.2186,0.4201,0.3030,0.4135,0.2169,0.001245,IDLE,0,-0.0199,0.0063,0.0047,0.0096,0.2279,0.0046,0.0012,0.4147,0.3549,0.0091,0.1899,0.0157,0.0201,0.0014,0.0063,0.2853,0.0000,0.0000,0.0000,0.0000,0.0370,0.0114,0.0000,0.0000,0.0000,1.6230,0.2492,0.0110,0.0066,0.0323,0.4201,0.0940,0.1099,0.1910,0.1350,1,1,70.0,99.8,382.8
4226,141.008,mp,0.1746,Fear,---,---,AMBIGUOUS,---,0.4723,0.1679,0.4723,0.1847,0.0169,0.1746,0.3572,0.2864,0.3251,0.1746,0.2919,0.3539,0.4723,0.1847,0.4723,0.2953,0.4667,0.2185,0.001568,IDLE,0,-0.0388,0.0026,0.0069,0.0093,0.1885,0.0049,0.0018,0.4281,0.3449,0.0079,0.0938,0.0253,0.0410,0.0009,0.0026,0.2457,0.0000,0.0000,0.0000,0.0000,0.0083,0.0169,0.0000,0.0000,0.0000,0.0000,0.0000,0.0093,0.0049,0.0261,0.4723,0.0862,0.0883,0.1948,0.1182,1,1,56.6,99.8,382.8
4227,141.041,mp,0.1740,Fear,---,---,AMBIGUOUS,---,0.4853,0.1755,0.4853,0.1717,0.0268,0.1740,0.3599,0.2875,0.3293,0.1740,0.2947,0.3567,0.4853,0.1717,0.4853,0.2887,0.4801,0.2200,0.001876,IDLE,0,-0.0548,0.0018,0.0075,0.0090,0.1767,0.0049,0.0023,0.4389,0.3111,0.0088,0.0625,0.0360,0.0606,0.0008,0.0018,0.2212,0.0000,0.0000,0.0000,0.0000,0.0005,0.0154,0.0000,0.0000,0.0268,0.0000,0.0000,0.0087,0.0048,0.0242,0.4853,0.0858,0.0852,0.1826,0.1234,1,1,60.8,99.8,382.8
4228,141.074,mp,0.3502,Surprise,STRESS,STARTLE,AGREE_STRESS,---,0.2310,0.4551,0.3697,0.1929,3.2275,0.3502,0.2157,0.2435,0.2644,0.3502,0.2379,0.2143,0.2310,0.1929,0.2310,0.2111,0.2271,0.2208,0.001863,IDLE,0,0.0158,0.0419,0.0047,0.0138,0.1633,0.0048,0.0017,0.4618,0.4013,0.0156,0.1702,0.0099,0.0106,0.0111,0.0419,0.2965,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2574,0.2032,3.2275,0.6350,0.0065,0.0042,0.0066,0.2310,0.2824,0.0562,0.0434,0.3697,1,1,61.4,99.8,382.8
4229,141.108,mp,0.1321,Neutral,---,---,AMBIGUOUS,---,0.1281,0.1020,0.2630,0.1773,0.1923,0.1321,0.1478,0.1474,0.1376,0.1321,0.1211,0.1441,0.1281,0.1773,0.1773,0.1507,0.1130,0.2193,0.001535,IDLE,0,-0.0184,0.0024,0.0005,0.0161,0.1084,0.0112,0.0010,0.5520,0.1922,0.0018,0.1491,0.0106,0.0132,0.0003,0.0024,0.2670,0.0000,0.0000,0.0000,0.0000,0.1923,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0252,0.0357,0.0161,0.1281,0.1879,0.2630,0.2177,0.1262,1,1,70.3,99.8,382.8
4230,141.141,mp,0.1403,Neutral,STRESS,---,AMBIGUOUS,---,0.1411,0.1232,0.2536,0.1659,1.7007,0.1403,0.1510,0.1515,0.1450,0.1403,0.1543,0.1474,0.1411,0.1659,0.1659,0.1530,0.1268,0.2181,0.001234,IDLE,0,-0.0037,0.0018,0.0019,0.0054,0.1239,0.0058,0.0008,0.4492,0.2044,0.0045,0.2059,0.0014,0.0016,0.0004,0.0018,0.1031,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4640,0.0000,0.0809,1.7007,0.0000,0.0239,0.0342,0.0112,0.1411,0.2136,0.2536,0.1791,0.1434,1,1,70.8,99.8,382.8
4231,141.174,mp,0.2163,Fear,STRESS,STARTLE,AMBIGUOUS,---,0.5024,0.2399,0.5024,0.1810,6.0062,0.2163,0.3738,0.2961,0.3535,0.2163,0.4256,0.3724,0.5024,0.1810,0.5024,0.3015,0.5002,0.2190,0.000919,IDLE,0,0.0845,0.1161,0.0021,0.0052,0.2700,0.0024,0.0006,0.4246,0.3470,0.0083,0.2492,0.0037,0.0036,0.0215,0.1161,0.3035,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.3812,6.0062,0.1160,1.3002,0.4518,0.0037,0.0028,0.0091,0.5024,0.1012,0.0371,0.2301,0.1136,1,1,67.6,99.8,382.8
4232,141.208,mp,0.2207,Fear,---,---,AMBIGUOUS,---,0.3824,0.2164,0.3824,0.2272,1.6102,0.2207,0.3203,0.2709,0.3026,0.2207,0.2916,0.3186,0.3824,0.2272,0.3824,0.2947,0.3792,0.2193,0.000687,IDLE,0,0.0073,0.0176,0.0024,0.0043,0.3238,0.0036,0.0005,0.5465,0.3415,0.0106,0.1242,0.0041,0.0054,0.0055,0.0176,0.2973,0.0000,0.0000,0.0000,0.0000,0.0341,0.0000,1.6102,0.0000,0.0664,0.0000,1.3850,0.0054,0.0057,0.0122,0.3824,0.1765,0.0640,0.2186,0.1352,1,1,81.9,100.0,382.8
4233,141.241,none,0.0000,Neutral,---,---,,---,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2158,0.000017,IDLE,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,34.0,100.0,382.8
4234,141.274,none,0.0000,Neutral,---,---,,---,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2158,-0.000116,IDLE,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,33.4,100.0,382.8
4235,141.308,mp,0.1833,Sadness,STRESS,---,AMBIGUOUS,---,0.1299,0.1629,0.2879,0.2139,2.7063,0.1833,0.1635,0.1646,0.1617,0.1833,0.1833,0.1614,0.1299,0.2139,0.2139,0.1667,0.1222,0.2179,-0.000059,IDLE,0,0.0528,0.1058,0.0014,0.0591,0.0963,0.0040,0.0001,0.6868,0.1368,0.1197,0.3951,0.0177,0.0190,0.0464,0.1058,0.0278,0.0000,0.0000,0.0000,0.0000,0.0043,0.0000,0.0000,0.0000,1.0902,2.7063,0.0000,0.0129,0.0093,0.0364,0.1299,0.2736,0.1147,0.2879,0.1352,1,1,75.7,100.0,382.8
4236,141.341,mp,0.2199,Happiness,STRESS,---,VETO,MP:STRESS/HS:Happy,0.1752,0.2018,0.3201,0.2470,1.3235,0.2199,0.2039,0.1975,0.2021,0.2199,0.1882,0.2020,0.1752,0.2470,0.2470,0.2080,0.1695,0.2209,0.000085,IDLE,0,-0.0407,0.0076,0.0124,0.0283,0.0864,0.0038,0.0002,0.5681,0.2934,0.0417,0.4392,0.0230,0.0309,0.0023,0.0076,0.0242,0.0000,0.0000,0.0000,0.0000,0.0000,0.0021,0.0000,0.0000,0.0000,1.3235,0.9919,0.0094,0.0092,0.0272,0.1752,0.3201,0.0822,0.2337,0.1430,1,1,70.5,100.0,382.8
4237,141.375,mp,0.2081,Happiness,STRESS,---,VETO,MP:STRESS/HS:Happy,0.2034,0.1949,0.2841,0.2281,0.0086,0.2081,0.2133,0.2011,0.2091,0.2081,0.1703,0.2114,0.2034,0.2281,0.2281,0.2154,0.1982,0.2208,0.000002,IDLE,0,-0.0375,0.0022,0.0129,0.0183,0.0867,0.0036,0.0002,0.5240,0.3227,0.0182,0.3986,0.0206,0.0269,0.0006,0.0022,0.0135,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0086,0.0000,0.0000,0.0000,0.0000,0.0087,0.0085,0.0283,0.2034,0.2841,0.0729,0.2518,0.1424,1,1,57.9,100.0,382.8
