frame,timestamp,mp_face_detected,haar_face_detected,mp_tension,mp_startle_score,mp_ctx_tag,mp_velocity_tag,mp_tension_v3,mp_tension_v4,mp_tension_v5a,mp_tension_v5b,mp_tension_v5c,mp_tension_v5d,mp_tension_v5e,smoothed_tension,onset_slope,event_status,mp_face_valence,mp_smile_level,mp_browDownLeft,mp_browDownRight,mp_browInnerUp,mp_eyeWideLeft,mp_eyeWideRight,mp_eyeSquintLeft,mp_eyeSquintRight,mp_mouthPressLeft,mp_mouthPressRight,mp_mouthFrownLeft,mp_mouthFrownRight,mp_mouthSmileLeft,mp_mouthSmileRight,mp_jawOpen,mp_noseSneerLeft,mp_noseSneerRight,mp_cheekSquintLeft,mp_cheekSquintRight,mp_vel_eyeWideLeft,mp_vel_eyeWideRight,mp_vel_browInnerUp,mp_vel_jawOpen,mp_vel_mouthPressLeft,mp_vel_mouthPressRight,mp_tension_velocity,mp_face_bbox_area,latency_ms,cpu_percent,ram_mb
876,29.229,1,0,0.0213,0.1607,JOY,---,0.0480,0.0213,0.0213,0.0213,0.0010,0.0213,0.0000,0.0000,0.000004,IDLE,0.0753,0.5556,0.3654,0.3941,0.0005,0.0038,0.0003,0.5337,0.4618,0.0035,0.1120,0.0001,0.0001,0.1271,0.5556,0.1389,0.0000,0.0000,0.0000,0.0000,0.0000,0.0034,0.0000,0.0000,0.0056,0.1607,0.5214,13552,12.7,29.3,360.5
877,29.263,1,0,0.0281,0.6103,JOY,---,0.0631,0.0281,0.0281,0.0281,0.0083,0.0281,0.0000,0.0004,0.000038,IDLE,0.0612,0.5020,0.3383,0.3607,0.0005,0.0046,0.0003,0.5237,0.4552,0.0044,0.1323,0.0001,0.0001,0.1142,0.5020,0.1320,0.0000,0.0000,0.0000,0.0000,0.0252,0.0012,0.0010,0.0000,0.0272,0.6103,0.2020,13320,13.5,29.3,360.5
878,29.296,1,0,0.0358,0.2535,JOY,---,0.0808,0.0358,0.0358,0.0355,0.0180,0.0355,0.0000,0.0011,0.000109,IDLE,0.0383,0.4679,0.3335,0.3548,0.0006,0.0046,0.0003,0.5194,0.4577,0.0046,0.1408,0.0001,0.0001,0.1060,0.4679,0.1202,0.0000,0.0000,0.0000,0.0000,0.0002,0.0004,0.0022,0.0000,0.0064,0.2535,0.2332,13320,12.7,29.3,360.5
879,29.329,1,0,0.0449,0.1605,JOY,---,0.1013,0.0449,0.0449,0.0439,0.0295,0.0441,0.0000,0.0022,0.000218,IDLE,0.0119,0.4151,0.3162,0.3343,0.0006,0.0047,0.0004,0.5277,0.4381,0.0046,0.1461,0.0001,0.0001,0.0908,0.4151,0.1096,0.0000,0.0000,0.0000,0.0000,0.0022,0.0016,0.0001,0.0000,0.0000,0.1605,0.2703,13440,13.1,29.3,360.5
880,29.363,1,0,0.0465,0.0317,JOY,---,0.1048,0.0465,0.0465,0.0455,0.0316,0.0456,0.0000,0.0033,0.000327,IDLE,0.0119,0.3965,0.3070,0.3152,0.0006,0.0058,0.0004,0.5139,0.4452,0.0045,0.1369,0.0002,0.0001,0.0882,0.3965,0.0920,0.0000,0.0000,0.0000,0.0000,0.0317,0.0013,0.0015,0.0000,0.0000,0.0000,0.0476,13673,13.6,29.3,360.5
881,29.396,1,0,0.0418,0.0751,JOY,---,0.0939,0.0418,0.0418,0.0410,0.0261,0.0411,0.0000,0.0041,0.000409,IDLE,0.0340,0.4130,0.2994,0.3055,0.0006,0.0058,0.0004,0.5135,0.4479,0.0042,0.1310,0.0002,0.0001,0.0920,0.4130,0.0945,0.0000,0.0000,0.0000,0.0000,0.0017,0.0000,0.0000,0.0751,0.0000,0.0000,0.0000,13552,13.1,29.3,360.5
882,29.429,1,0,0.0379,0.4400,JOY,---,0.0858,0.0379,0.0379,0.0372,0.0207,0.0373,0.0000,0.0047,0.000466,IDLE,0.0299,0.4317,0.3244,0.3163,0.0006,0.0056,0.0004,0.4976,0.4571,0.0039,0.1287,0.0002,0.0001,0.0940,0.4317,0.1092,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0.4400,0.0000,0.0000,0.0000,13552,13.6,29.3,360.5
883,29.463,1,0,0.0365,0.3687,JOY,---,0.0827,0.0365,0.0365,0.0357,0.0193,0.0358,0.0000,0.0051,0.000515,IDLE,0.0304,0.4321,0.3337,0.3048,0.0008,0.0055,0.0004,0.4830,0.4603,0.0039,0.1343,0.0001,0.0001,0.0927,0.4321,0.1215,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0065,0.3687,0.0003,0.1674,0.0000,13431,13.6,29.3,360.5
884,29.496,1,0,0.0325,0.1147,JOY,---,0.0729,0.0325,0.0325,0.0319,0.0146,0.0320,0.0000,0.0055,0.000545,IDLE,0.0527,0.4513,0.3304,0.2967,0.0009,0.0057,0.0004,0.4828,0.4659,0.0039,0.1326,0.0001,0.0001,0.0984,0.4513,0.1253,0.0000,0.0000,0.0000,0.0000,0.0066,0.0000,0.0016,0.1147,0.0002,0.0000,0.0000,13431,13.8,29.3,360.5
885,29.530,1,0,0.0285,0.3482,JOY,---,0.0634,0.0285,0.0285,0.0283,0.0103,0.0283,0.0000,0.0056,0.000556,IDLE,0.0639,0.4811,0.3500,0.3006,0.0010,0.0051,0.0004,0.4858,0.4645,0.0038,0.1381,0.0001,0.0001,0.1028,0.4811,0.1369,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0034,0.3482,0.0000,0.1657,0.0000,13310,21.2,29.3,360.5
886,29.563,1,0,0.0341,0.0244,JOY,---,0.0781,0.0341,0.0341,0.0337,0.0145,0.0338,0.0000,0.0059,0.000549,IDLE,0.0251,0.4703,0.3792,0.3326,0.0008,0.0046,0.0003,0.4903,0.4881,0.0038,0.1390,0.0001,0.0001,0.1013,0.4703,0.1360,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0012,0.0244,0.1682,13431,19.4,29.3,360.5
887,29.596,1,0,0.0551,0.3064,JOY,---,0.1293,0.0551,0.0551,0.0544,0.0365,0.0546,0.0000,0.0068,0.000568,IDLE,-0.0758,0.3615,0.3796,0.3497,0.0007,0.0056,0.0003,0.5308,0.4682,0.0042,0.1492,0.0001,0.0001,0.0719,0.3615,0.0442,0.0000,0.0000,0.0000,0.0000,0.0312,0.0001,0.0000,0.0000,0.0112,0.3064,0.6294,13794,20.1,29.3,360.5
888,29.630,1,0,0.0276,0.3686,JOY,---,0.0618,0.0276,0.0276,0.0275,0.0056,0.0275,0.0000,0.0056,0.000345,IDLE,0.0926,0.4747,0.2946,0.2753,0.0007,0.0049,0.0003,0.5846,0.4464,0.0032,0.1483,0.0002,0.0001,0.0919,0.4747,0.0565,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3686,0.0000,0.0000,0.0000,13673,19.2,29.3,360.5
889,29.663,1,0,0.0247,0.1605,JOY,---,0.0537,0.0247,0.0247,0.0246,0.0031,0.0246,0.0000,0.0044,0.000111,IDLE,0.1219,0.4885,0.2709,0.2588,0.0006,0.0050,0.0002,0.5885,0.4486,0.0030,0.1537,0.0003,0.0002,0.0920,0.4885,0.0535,0.0000,0.0000,0.0000,0.0000,0.0039,0.0000,0.0000,0.0000,0.0000,0.1605,0.0000,13440,19.2,29.3,360.5
890,29.696,1,0,0.0268,0.3846,JOY,---,0.0578,0.0268,0.0268,0.0267,0.0057,0.0267,0.0000,0.0048,0.000075,IDLE,0.1368,0.4736,0.2381,0.2338,0.0007,0.0053,0.0002,0.6091,0.4496,0.0031,0.1665,0.0003,0.0002,0.0858,0.4736,0.0547,0.0000,0.0000,0.0000,0.0000,0.0079,0.0000,0.0008,0.0349,0.0019,0.3846,0.0651,13552,19.3,29.3,360.5
891,29.730,1,0,0.0317,0.0105,JOY,---,0.0699,0.0317,0.0317,0.0314,0.0105,0.0315,0.0000,0.0063,0.000159,IDLE,0.1130,0.4425,0.2353,0.2362,0.0007,0.0056,0.0002,0.6065,0.4534,0.0031,0.1585,0.0003,0.0001,0.0810,0.4425,0.0416,0.0000,0.0000,0.0000,0.0000,0.0105,0.0000,0.0003,0.0000,0.0013,0.0000,0.1445,13673,19.0,29.3,360.5
892,29.763,1,0,0.0334,0.0596,JOY,---,0.0747,0.0334,0.0334,0.0330,0.0119,0.0331,0.0000,0.0074,0.000223,IDLE,0.0939,0.4321,0.2434,0.2468,0.0007,0.0056,0.0002,0.6142,0.4422,0.0031,0.1592,0.0003,0.0002,0.0768,0.4321,0.0436,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005,0.0596,0.0000,0.0196,0.0516,13552,21.4,27.0,360.5
893,29.796,1,0,0.0128,0.0518,JOY,---,0.0251,0.0128,0.0128,0.0128,0.0000,0.0128,0.0000,0.0062,0.000070,IDLE,0.1997,0.5139,0.2320,0.2194,0.0008,0.0051,0.0002,0.5972,0.4131,0.0048,0.1458,0.0006,0.0003,0.1248,0.5139,0.0332,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0043,0.0000,0.0518,0.0000,0.0000,13552,19.3,27.0,360.5
894,29.830,1,0,0.2597,3.9390,STRESS,STARTLE,0.2078,0.2597,0.2597,0.2595,0.1585,0.2597,0.1394,0.1585,0.015285,ONSET,-0.1407,0.0944,0.2271,0.2067,0.0009,0.0044,0.0001,0.5673,0.3466,0.0101,0.2773,0.0007,0.0003,0.0206,0.0944,0.0091,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0024,0.0000,0.1594,3.9390,7.4004,13552,21.9,27.0,360.5
895,29.863,1,0,0.2930,3.1717,STRESS,STARTLE,0.2592,0.2930,0.2930,0.2929,0.1902,0.2930,0.1852,0.1902,0.018432,SUSTAINING,-0.2195,0.0251,0.2506,0.2286,0.0022,0.0030,0.0001,0.5767,0.3763,0.0154,0.3831,0.0016,0.0008,0.0069,0.0251,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0377,0.0000,0.1583,3.1717,0.9974,12971,19.7,27.0,360.5
896,29.897,1,0,0.3073,0.1657,STRESS,---,0.2694,0.3073,0.3073,0.3073,0.1998,0.3073,0.1972,0.1950,0.018825,SUSTAINING,-0.2460,0.0132,0.2611,0.2526,0.0025,0.0029,0.0001,0.5913,0.4128,0.0209,0.3686,0.0014,0.0007,0.0047,0.0132,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0110,0.0000,0.1657,0.0000,0.4284,12753,21.4,27.0,360.5
897,29.930,1,0,0.3057,0.0162,STRESS,---,0.2630,0.3057,0.3057,0.3057,0.2007,0.3057,0.1986,0.1969,0.019129,SUSTAINING,-0.2576,0.0104,0.2686,0.2639,0.0031,0.0031,0.0001,0.5980,0.4026,0.0205,0.3335,0.0014,0.0007,0.0042,0.0104,0.0008,0.0000,0.0000,0.0000,0.0000,0.0080,0.0000,0.0162,0.0000,0.0000,0.0000,0.0000,12753,22.7,27.0,360.5
898,29.963,1,0,0.3090,0.3918,STRESS,---,0.2673,0.3090,0.3090,0.3090,0.2017,0.3090,0.1993,0.1981,0.019374,IDLE,-0.2552,0.0117,0.2612,0.2686,0.0030,0.0032,0.0001,0.6079,0.4058,0.0215,0.3466,0.0016,0.0008,0.0046,0.0117,0.0008,0.0000,0.0000,0.0000,0.0000,0.0023,0.0000,0.0000,0.0004,0.0317,0.3918,0.0992,12753,19.7,27.0,360.5
899,29.997,1,0,0.3102,0.0608,STRESS,---,0.2643,0.3102,0.3102,0.3102,0.1941,0.3102,0.1912,0.1973,0.019248,IDLE,-0.2444,0.0145,0.2345,0.2789,0.0042,0.0030,0.0000,0.6237,0.4348,0.0236,0.3261,0.0014,0.0007,0.0056,0.0145,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0353,0.0043,0.0608,0.0000,0.0358,12644,20.8,27.0,360.5
900,30.030,1,0,0.3122,0.0993,STRESS,---,0.2646,0.3122,0.3122,0.3121,0.1965,0.3122,0.1924,0.1972,0.019094,IDLE,-0.2440,0.0206,0.2417,0.2810,0.0041,0.0030,0.0000,0.6261,0.4356,0.0244,0.3295,0.0019,0.0010,0.0076,0.0206,0.0010,0.0000,0.0000,0.0000,0.0000,0.0013,0.0001,0.0000,0.0008,0.0260,0.0993,0.0583,12644,19.0,27.0,360.5
901,30.063,1,0,0.2969,0.0327,STRESS,---,0.2182,0.2969,0.2969,0.2968,0.1803,0.2969,0.1658,0.1948,0.018740,IDLE,-0.2169,0.0719,0.2684,0.2867,0.0035,0.0032,0.0001,0.6133,0.4747,0.0124,0.2124,0.0010,0.0005,0.0203,0.0719,0.0021,0.0000,0.0000,0.0000,0.0000,0.0058,0.0003,0.0000,0.0327,0.0000,0.0000,0.0000,12870,19.4,27.0,360.5
902,30.097,1,0,0.2919,0.0295,STRESS,---,0.2022,0.2919,0.2919,0.2917,0.1754,0.2919,0.1555,0.1924,0.018621,IDLE,-0.2009,0.0987,0.2806,0.2861,0.0034,0.0032,0.0001,0.6050,0.4894,0.0098,0.1831,0.0006,0.0003,0.0257,0.0987,0.0031,0.0000,0.0000,0.0000,0.0000,0.0005,0.0002,0.0000,0.0295,0.0000,0.0000,0.0000,12870,18.9,27.0,360.5
903,30.130,1,0,0.2899,0.0317,STRESS,---,0.1945,0.2899,0.2899,0.2897,0.1759,0.2899,0.1532,0.1905,0.003207,IDLE,-0.1982,0.1124,0.2915,0.2914,0.0031,0.0033,0.0001,0.6006,0.4889,0.0084,0.1677,0.0005,0.0003,0.0280,0.1124,0.0041,0.0000,0.0000,0.0000,0.0000,0.0026,0.0002,0.0000,0.0317,0.0000,0.0000,0.0000,12870,18.2,27.0,360.5
904,30.163,1,0,0.2869,0.0104,STRESS,---,0.1848,0.2869,0.2869,0.2867,0.1726,0.2869,0.1449,0.1887,-0.000146,IDLE,-0.1803,0.1375,0.2941,0.2928,0.0030,0.0033,0.0001,0.5989,0.4944,0.0078,0.1635,0.0006,0.0003,0.0329,0.1375,0.0045,0.0000,0.0000,0.0000,0.0000,0.0014,0.0002,0.0000,0.0104,0.0000,0.0000,0.0000,12980,19.8,27.0,360.5
905,30.197,1,0,0.2850,0.0123,STRESS,---,0.1820,0.2850,0.2850,0.2848,0.1711,0.2850,0.1427,0.1871,-0.000789,IDLE,-0.1772,0.1404,0.2923,0.2927,0.0029,0.0034,0.0001,0.5935,0.4968,0.0074,0.1579,0.0005,0.0003,0.0333,0.1404,0.0049,0.0000,0.0000,0.0000,0.0000,0.0014,0.0001,0.0000,0.0123,0.0000,0.0000,0.0000,13090,18.1,27.0,360.5
906,30.230,1,0,0.2835,0.1652,STRESS,---,0.1797,0.2835,0.2835,0.2832,0.1698,0.2835,0.1401,0.1857,-0.001124,IDLE,-0.1719,0.1470,0.2918,0.2908,0.0031,0.0034,0.0001,0.5883,0.4985,0.0063,0.1634,0.0006,0.0003,0.0328,0.1470,0.0042,0.0000,0.0000,0.0000,0.0000,0.0001,0.0001,0.0070,0.0000,0.0000,0.1652,0.0000,12870,20.5,27.0,360.5
907,30.264,1,0,0.2839,0.0302,STRESS,---,0.1833,0.2839,0.2839,0.2837,0.1725,0.2839,0.1452,0.1847,-0.001344,IDLE,-0.1834,0.1355,0.2910,0.2946,0.0031,0.0036,0.0001,0.5796,0.4947,0.0058,0.1644,0.0006,0.0003,0.0294,0.1355,0.0041,0.0000,0.0000,0.0000,0.0000,0.0061,0.0004,0.0000,0.0000,0.0000,0.0302,0.0129,12870,20.5,27.0,360.5
908,30.297,1,0,0.2819,0.2155,STRESS,---,0.1840,0.2819,0.2819,0.2817,0.1688,0.2819,0.1420,0.1835,-0.001378,IDLE,-0.1777,0.1329,0.2797,0.2880,0.0032,0.0037,0.0001,0.5751,0.4986,0.0054,0.1716,0.0007,0.0003,0.0271,0.1329,0.0043,0.0000,0.0000,0.0000,0.0000,0.0021,0.0000,0.0034,0.0053,0.0000,0.2155,0.0000,12870,25.4,27.0,360.5
909,30.330,1,0,0.2795,0.0535,STRESS,---,0.1814,0.2795,0.2795,0.2793,0.1666,0.2795,0.1388,0.1824,-0.001478,IDLE,-0.1709,0.1375,0.2778,0.2837,0.0032,0.0037,0.0001,0.5715,0.4975,0.0054,0.1734,0.0007,0.0004,0.0281,0.1375,0.0044,0.0000,0.0000,0.0000,0.0000,0.0013,0.0002,0.0000,0.0021,0.0007,0.0535,0.0000,12870,19.0,27.0,360.5
910,30.364,1,0,0.2790,0.2279,STRESS,---,0.1865,0.2790,0.2790,0.2788,0.1641,0.2790,0.1396,0.1813,-0.001351,IDLE,-0.1736,0.1215,0.2636,0.2769,0.0033,0.0038,0.0001,0.5830,0.4853,0.0069,0.1810,0.0020,0.0010,0.0257,0.1215,0.0021,0.0000,0.0000,0.0000,0.0000,0.0032,0.0001,0.0031,0.0000,0.0423,0.2279,0.0000,12650,24.6,29.2,360.5
911,30.397,1,0,0.2678,0.8500,STRESS,---,0.1830,0.2678,0.2678,0.2675,0.1505,0.2678,0.1252,0.1795,-0.001290,IDLE,-0.1417,0.1253,0.2246,0.2562,0.0032,0.0047,0.0001,0.5708,0.4750,0.0076,0.2094,0.0023,0.0012,0.0255,0.1253,0.0018,0.0000,0.0000,0.0000,0.0000,0.0259,0.0007,0.0000,0.0000,0.0217,0.8500,0.0000,12650,16.1,29.2,360.5
912,30.430,1,0,0.2635,1.5760,STRESS,---,0.1872,0.2635,0.2635,0.2632,0.1465,0.2635,0.1197,0.1776,-0.001289,IDLE,-0.1186,0.1330,0.2010,0.2436,0.0032,0.0048,0.0001,0.5643,0.4566,0.0089,0.2620,0.0032,0.0017,0.0262,0.1330,0.0015,0.0000,0.0000,0.0000,0.0000,0.0040,0.0007,0.0000,0.0000,0.0392,1.5760,0.0000,12426,15.8,29.2,360.5
913,30.464,1,0,0.2519,0.0543,STRESS,---,0.1651,0.2519,0.2519,0.2516,0.1359,0.2519,0.1011,0.1754,-0.001331,IDLE,-0.0808,0.1722,0.1947,0.2436,0.0031,0.0051,0.0002,0.5600,0.4509,0.0107,0.2396,0.0026,0.0013,0.0383,0.1722,0.0013,0.0000,0.0000,0.0000,0.0000,0.0073,0.0003,0.0000,0.0000,0.0543,0.0000,0.0000,12426,13.6,29.2,360.5
914,30.497,1,0,0.0636,0.0062,STRESS,---,0.1484,0.0636,0.0636,0.0632,0.0454,0.0636,0.0045,0.1689,-0.001820,IDLE,-0.0403,0.2024,0.1834,0.2236,0.0033,0.0049,0.0002,0.5552,0.4494,0.0106,0.2362,0.0024,0.0012,0.0450,0.2024,0.0015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.0062,0.0058,0.0000,0.0000,0.0000,12312,13.4,29.2,360.5
915,30.530,1,0,0.0554,0.0012,STRESS,---,0.1280,0.0554,0.0554,0.0549,0.0379,0.0554,0.0000,0.1627,-0.002300,IDLE,0.0010,0.2334,0.1657,0.2113,0.0033,0.0048,0.0002,0.5539,0.4193,0.0105,0.2304,0.0022,0.0011,0.0533,0.2334,0.0015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0012,0.0001,0.0000,0.0000,0.0000,12535,13.1,29.2,360.5
916,30.564,1,0,0.0500,0.2256,STRESS,---,0.1118,0.0500,0.0500,0.0496,0.0329,0.0500,0.0000,0.1568,-0.002789,IDLE,0.0363,0.2735,0.1702,0.2019,0.0032,0.0046,0.0002,0.5526,0.4045,0.0098,0.2379,0.0018,0.0009,0.0620,0.2735,0.0016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0019,0.0000,0.2256,0.0000,12535,13.8,29.2,360.5
917,30.597,1,0,0.0404,0.0001,JOY,---,0.0892,0.0404,0.0404,0.0401,0.0237,0.0404,0.0000,0.1510,-0.003254,IDLE,0.0782,0.3233,0.1728,0.2002,0.0030,0.0044,0.0002,0.5448,0.3935,0.0094,0.2314,0.0018,0.0008,0.0757,0.3233,0.0015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,12420,16.0,29.2,360.5
918,30.631,1,0,0.0346,0.0130,JOY,---,0.0765,0.0346,0.0346,0.0343,0.0179,0.0346,0.0000,0.1455,-0.003696,IDLE,0.1029,0.3453,0.1710,0.1938,0.0030,0.0043,0.0002,0.5399,0.3907,0.0098,0.2216,0.0016,0.0008,0.0844,0.3453,0.0016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0010,0.0034,0.0130,0.0000,0.0000,12420,13.4,29.2,360.5
919,30.664,1,0,0.0367,0.5325,JOY,---,0.0745,0.0367,0.0367,0.0364,0.0197,0.0367,0.0000,0.1404,-0.004084,IDLE,0.1223,0.3499,0.1459,0.1852,0.0030,0.0044,0.0002,0.5332,0.3910,0.0100,0.2394,0.0014,0.0007,0.0834,0.3499,0.0016,0.0000,0.0000,0.0000,0.0000,0.0015,0.0000,0.0000,0.0000,0.0047,0.5325,0.0627,12420,14.6,29.2,360.5
920,30.697,1,0,0.0358,0.2954,JOY,---,0.0678,0.0358,0.0358,0.0356,0.0183,0.0359,0.0000,0.1357,-0.004373,IDLE,0.1490,0.3632,0.1210,0.1755,0.0030,0.0042,0.0002,0.5342,0.3911,0.0098,0.2493,0.0013,0.0006,0.0841,0.3632,0.0018,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0060,0.0000,0.2954,0.0000,12420,13.4,29.2,360.5
921,30.731,1,0,0.0435,0.0195,STRESS,---,0.1004,0.0435,0.0435,0.0431,0.0237,0.0435,0.0000,0.1316,-0.004605,IDLE,0.0544,0.2605,0.1297,0.1882,0.0028,0.0044,0.0001,0.5476,0.4149,0.0104,0.2010,0.0022,0.0013,0.0621,0.2605,0.0014,0.0000,0.0000,0.0000,0.0000,0.0056,0.0000,0.0000,0.0000,0.0195,0.0000,0.2300,12305,11.9,29.2,360.5
922,30.764,1,0,0.2069,0.0153,STRESS,---,0.1240,0.2069,0.2069,0.2066,0.0859,0.2069,0.0488,0.1299,-0.004548,IDLE,0.0020,0.1837,0.1170,0.1749,0.0033,0.0047,0.0001,0.5347,0.4146,0.0102,0.1973,0.0028,0.0018,0.0416,0.1837,0.0014,0.0000,0.0000,0.0000,0.0000,0.0068,0.0000,0.0153,0.0000,0.0000,0.0000,4.8971,12305,21.1,29.2,360.5
923,30.797,1,0,0.2818,8.2214,STRESS,STARTLE,0.2681,0.2818,0.2818,0.2818,0.1753,0.2818,0.1677,0.1753,0.000637,IDLE,-0.1475,0.0376,0.1404,0.2119,0.0021,0.0044,0.0001,0.5278,0.4116,0.0472,0.4716,0.0048,0.0044,0.0124,0.0376,0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0483,1.1099,8.2214,2.2453,11960,19.7,29.2,360.5
924,30.831,1,0,0.3109,3.0204,STRESS,STARTLE,0.3167,0.3109,0.3109,0.3109,0.2169,0.3109,0.2137,0.1961,0.003339,IDLE,-0.1885,0.0159,0.1554,0.2382,0.0015,0.0043,0.0001,0.5339,0.4008,0.0812,0.5724,0.0063,0.0068,0.0064,0.0159,0.0038,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0243,1.0194,3.0204,0.8713,12064,21.1,29.2,360.5
925,30.864,1,0,0.3224,2.5398,STRESS,---,0.3407,0.3224,0.3224,0.3224,0.2412,0.3224,0.2372,0.2111,0.005433,IDLE,-0.1905,0.0197,0.1587,0.2459,0.0012,0.0042,0.0001,0.5386,0.3726,0.0974,0.6571,0.0060,0.0060,0.0071,0.0197,0.0049,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,0.0342,0.4840,2.5398,0.3442,11948,20.4,29.2,360.5
926,30.898,1,0,0.3265,0.6565,STRESS,---,0.3498,0.3265,0.3265,0.3265,0.2526,0.3265,0.2489,0.2215,0.007049,IDLE,-0.2009,0.0184,0.1737,0.2498,0.0012,0.0044,0.0001,0.5409,0.3429,0.1103,0.6790,0.0060,0.0061,0.0070,0.0184,0.0048,0.0000,0.0000,0.0000,0.0000,0.0051,0.0003,0.0000,0.0000,0.3867,0.6565,0.1238,11948,20.0,29.2,360.5
927,30.931,1,0,0.3271,0.2027,STRESS,---,0.3148,0.3271,0.3271,0.3271,0.2188,0.3271,0.2164,0.2209,0.007549,IDLE,-0.2406,0.0118,0.1928,0.2876,0.0006,0.0064,0.0001,0.6144,0.3817,0.0828,0.4861,0.0092,0.0131,0.0043,0.0118,0.0115,0.0000,0.0000,0.0000,0.0000,0.0583,0.0003,0.0000,0.2027,0.0000,0.0000,0.0186,12051,21.1,29.2,360.5
928,30.964,1,0,0.3314,0.0534,STRESS,---,0.3003,0.3314,0.3314,0.3314,0.2193,0.3314,0.2166,0.2207,0.008024,IDLE,-0.2644,0.0129,0.2156,0.3155,0.0004,0.0059,0.0001,0.6127,0.4390,0.0586,0.4114,0.0082,0.0120,0.0041,0.0129,0.0133,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0534,0.0000,0.0000,0.1286,12272,21.7,29.2,360.5
929,30.998,1,0,0.0670,4.5311,---,STARTLE,0.1675,0.0670,0.0670,0.0638,0.0428,0.0628,0.0000,0.0428,-0.009296,IDLE,-0.1699,0.2079,0.2613,0.4325,0.0004,0.0040,0.0001,0.6024,0.4490,0.0093,0.1160,0.0001,0.0001,0.0577,0.2079,0.1645,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.5311,0.0000,0.0000,0.0000,12947,20.5,29.2,360.5
930,31.031,1,0,0.0461,0.6437,JOY,---,0.1161,0.0461,0.0461,0.0441,0.0238,0.0442,0.0000,0.0333,-0.009830,IDLE,-0.0767,0.3799,0.3341,0.4782,0.0002,0.0034,0.0001,0.5893,0.4901,0.0093,0.1043,0.0001,0.0001,0.1144,0.3799,0.1860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.6437,0.0006,0.0000,0.0000,13176,21.6,35.2,360.5
931,31.064,1,0,0.0416,0.0016,JOY,---,0.1016,0.0416,0.0416,0.0407,0.0198,0.0408,0.0000,0.0288,-0.010117,IDLE,-0.0195,0.4314,0.3390,0.4626,0.0002,0.0030,0.0001,0.5781,0.4825,0.0082,0.0944,0.0002,0.0001,0.1408,0.4314,0.1376,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0016,0.0000,0.0000,0.0000,0.0000,13530,21.6,35.2,360.5
932,31.098,1,0,0.0369,0.1938,JOY,---,0.0869,0.0369,0.0369,0.0367,0.0165,0.0368,0.0000,0.0257,-0.014960,IDLE,0.0432,0.4869,0.3202,0.4916,0.0002,0.0038,0.0001,0.5668,0.4653,0.0110,0.1008,0.0001,0.0001,0.1869,0.4869,0.1362,0.0000,0.0000,0.0000,0.0000,0.0230,0.0007,0.0000,0.0000,0.0849,0.1938,0.0000,13176,19.0,35.2,360.5
933,31.131,1,0,0.0338,0.7938,JOY,---,0.0811,0.0338,0.0338,0.0338,0.0104,0.0338,0.0000,0.0226,-0.017344,IDLE,0.0563,0.5113,0.2618,0.5545,0.0002,0.0040,0.0001,0.5446,0.5633,0.0090,0.0731,0.0003,0.0002,0.1857,0.5113,0.1627,0.0000,0.0000,0.0000,0.0000,0.0052,0.0000,0.0000,0.7938,0.0000,0.0000,0.0000,13176,21.0,35.2,360.5
934,31.164,1,0,0.0247,0.0324,JOY,---,0.0612,0.0247,0.0247,0.0247,0.0025,0.0247,0.0000,0.0193,-0.019184,IDLE,0.0988,0.5713,0.3312,0.5543,0.0002,0.0040,0.0001,0.5905,0.5332,0.0101,0.0589,0.0003,0.0002,0.2414,0.5713,0.1427,0.0000,0.0000,0.0000,0.0000,0.0010,0.0001,0.0004,0.0000,0.0324,0.0000,0.0000,13176,22.6,35.2,360.5
