frame,timestamp,hs_crop_source,composite_fear,hs_dominant,mp_ctx_tag,mp_velocity_tag,agreement_tag,veto_tag,hs_fear,hs_arousal,hs_dominant_score,mp_tension,mp_startle_score,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,smoothed_composite,onset_slope,event_status,is_neutral_frame,mp_face_valence,mp_smile_level,mp_browDownLeft,mp_browDownRight,mp_browInnerUp,mp_eyeWideLeft,mp_eyeWideRight,mp_eyeSquintLeft,mp_eyeSquintRight,mp_mouthPressLeft,mp_mouthPressRight,mp_mouthFrownLeft,mp_mouthFrownRight,mp_mouthSmileLeft,mp_mouthSmileRight,mp_jawOpen,mp_noseSneerLeft,mp_noseSneerRight,mp_cheekSquintLeft,mp_cheekSquintRight,mp_vel_eyeWideLeft,mp_vel_eyeWideRight,mp_vel_browInnerUp,mp_vel_jawOpen,mp_vel_mouthPressLeft,mp_vel_mouthPressRight,mp_tension_velocity,hs_anger,hs_contempt,hs_disgust,hs_fear,hs_happiness,hs_neutral,hs_sadness,hs_surprise,mp_face_detected,hs_face_detected,latency_ms,cpu_percent,ram_mb
2928,97.698,mp,0.2482,Surprise,---,---,AMBIGUOUS,---,0.2700,0.2984,0.4337,0.1729,0.0574,0.2482,0.2312,0.2639,0.2466,0.2482,0.1880,0.2171,0.2700,0.1729,0.2700,0.2161,0.2335,0.2058,-0.001734,IDLE,0,-0.1773,0.0000,0.1918,0.1625,0.0010,0.0037,0.0013,0.5110,0.5010,0.0018,0.0362,0.0002,0.0001,0.0000,0.0000,0.0994,0.0000,0.0000,0.0000,0.0000,0.0038,0.0006,0.0005,0.0000,0.0000,0.0574,0.0000,0.0609,0.0045,0.0065,0.2700,0.0184,0.1603,0.0457,0.4337,1,1,27.5,62.7,429.7
2929,97.731,mp,0.2426,Surprise,---,---,AMBIGUOUS,---,0.2637,0.2897,0.4360,0.1720,0.0783,0.2426,0.2270,0.2615,0.2414,0.2426,0.1850,0.2137,0.2637,0.1720,0.2637,0.2129,0.2286,0.2053,-0.001393,IDLE,0,-0.1749,0.0000,0.1890,0.1605,0.0010,0.0042,0.0014,0.4962,0.5074,0.0018,0.0388,0.0002,0.0001,0.0000,0.0000,0.0963,0.0000,0.0000,0.0000,0.0000,0.0146,0.0030,0.0016,0.0000,0.0010,0.0783,0.0000,0.0585,0.0048,0.0052,0.2637,0.0190,0.1686,0.0442,0.4360,1,1,26.8,63.2,429.7
2930,97.764,mp,0.2402,Surprise,---,---,AMBIGUOUS,---,0.2636,0.2858,0.4354,0.1717,0.0850,0.2402,0.2268,0.2612,0.2405,0.2402,0.1850,0.2138,0.2636,0.1717,0.2636,0.2127,0.2292,0.2046,-0.001142,IDLE,0,-0.1725,0.0000,0.1866,0.1582,0.0011,0.0043,0.0014,0.4908,0.5095,0.0018,0.0399,0.0002,0.0001,0.0000,0.0000,0.0991,0.0000,0.0000,0.0000,0.0000,0.0036,0.0013,0.0011,0.0850,0.0008,0.0332,0.0000,0.0573,0.0047,0.0052,0.2636,0.0185,0.1692,0.0462,0.4354,1,1,25.7,63.2,429.7
2931,97.798,mp,0.2248,Surprise,---,---,AMBIGUOUS,---,0.2357,0.2599,0.4198,0.1722,0.0677,0.2248,0.2103,0.2472,0.2215,0.2248,0.1709,0.1976,0.2357,0.1722,0.2357,0.2015,0.1993,0.2042,-0.000769,IDLE,0,-0.1762,0.0000,0.1896,0.1626,0.0011,0.0046,0.0015,0.4804,0.5133,0.0019,0.0400,0.0001,0.0001,0.0000,0.0000,0.1014,0.0000,0.0000,0.0000,0.0000,0.0081,0.0020,0.0000,0.0677,0.0008,0.0011,0.0162,0.0607,0.0057,0.0059,0.2357,0.0233,0.1932,0.0557,0.4198,1,1,28.1,63.2,429.7
2932,97.831,mp,0.2259,Surprise,---,---,AMBIGUOUS,---,0.2312,0.2618,0.4161,0.1722,0.1401,0.2259,0.2076,0.2446,0.2196,0.2259,0.1701,0.1942,0.2312,0.1722,0.2312,0.1995,0.1924,0.2035,-0.000670,IDLE,0,-0.1743,0.0000,0.1879,0.1605,0.0011,0.0045,0.0015,0.4779,0.5119,0.0018,0.0411,0.0001,0.0001,0.0000,0.0000,0.1060,0.0000,0.0000,0.0000,0.0000,0.0000,0.0011,0.0001,0.1401,0.0000,0.0339,0.0000,0.0648,0.0057,0.0058,0.2312,0.0226,0.1972,0.0564,0.4161,1,1,27.7,63.2,429.7
2933,97.864,mp,0.1954,Surprise,---,---,AMBIGUOUS,---,0.1911,0.2131,0.3966,0.1689,0.1081,0.1954,0.1822,0.2233,0.1888,0.1954,0.1484,0.1699,0.1911,0.1689,0.1911,0.1797,0.1506,0.2024,-0.000630,IDLE,0,-0.1660,0.0000,0.1806,0.1512,0.0012,0.0047,0.0017,0.4820,0.4910,0.0017,0.0413,0.0002,0.0001,0.0000,0.0000,0.1097,0.0000,0.0000,0.0000,0.0000,0.0057,0.0058,0.0040,0.1081,0.0000,0.0058,0.0000,0.0674,0.0061,0.0065,0.1911,0.0244,0.2352,0.0729,0.3966,1,1,23.1,63.2,429.7
2934,97.898,mp,0.2017,Surprise,---,---,AMBIGUOUS,---,0.1964,0.2229,0.4113,0.1699,0.0981,0.2017,0.1858,0.2288,0.1938,0.2017,0.1512,0.1737,0.1964,0.1699,0.1964,0.1827,0.1572,0.2013,-0.000632,IDLE,0,-0.1665,0.0000,0.1804,0.1524,0.0012,0.0046,0.0018,0.4918,0.4871,0.0017,0.0409,0.0001,0.0001,0.0000,0.0000,0.1129,0.0000,0.0000,0.0000,0.0000,0.0000,0.0021,0.0000,0.0981,0.0000,0.0000,0.0299,0.0653,0.0062,0.0067,0.1964,0.0263,0.2211,0.0667,0.4113,1,1,23.3,63.2,429.7
2935,97.931,mp,0.1917,Surprise,---,---,AMBIGUOUS,---,0.1871,0.2066,0.3966,0.1693,0.0631,0.1917,0.1800,0.2219,0.1857,0.1917,0.1456,0.1682,0.1871,0.1693,0.1871,0.1780,0.1479,0.2004,-0.000626,IDLE,0,-0.1641,0.0000,0.1773,0.1508,0.0012,0.0047,0.0019,0.4937,0.4810,0.0017,0.0414,0.0001,0.0001,0.0000,0.0000,0.1150,0.0000,0.0000,0.0000,0.0000,0.0019,0.0025,0.0000,0.0631,0.0000,0.0150,0.0000,0.0654,0.0061,0.0063,0.1871,0.0258,0.2392,0.0735,0.3966,1,1,25.8,63.2,429.7
2936,97.965,mp,0.1984,Surprise,---,---,AMBIGUOUS,---,0.2042,0.2184,0.3900,0.1685,0.0255,0.1984,0.1899,0.2271,0.1963,0.1984,0.1531,0.1768,0.2042,0.1685,0.2042,0.1855,0.1628,0.1998,-0.000645,IDLE,0,-0.1646,0.0000,0.1772,0.1518,0.0011,0.0048,0.0019,0.4847,0.4780,0.0017,0.0423,0.0001,0.0001,0.0000,0.0000,0.1152,0.0000,0.0000,0.0000,0.0000,0.0037,0.0018,0.0000,0.0036,0.0000,0.0255,0.0000,0.0690,0.0057,0.0073,0.2042,0.0233,0.2266,0.0740,0.3900,1,1,25.4,63.2,429.7
2937,97.998,mp,0.2304,Surprise,---,---,AMBIGUOUS,---,0.2460,0.2723,0.4432,0.1677,0.0625,0.2304,0.2147,0.2541,0.2277,0.2304,0.1745,0.2035,0.2460,0.1677,0.2460,0.2031,0.2147,0.1997,-0.000608,IDLE,0,-0.1650,0.0000,0.1774,0.1525,0.0011,0.0050,0.0020,0.4726,0.4751,0.0017,0.0436,0.0001,0.0001,0.0000,0.0000,0.1172,0.0000,0.0000,0.0000,0.0000,0.0072,0.0020,0.0000,0.0625,0.0015,0.0402,0.0000,0.0520,0.0044,0.0036,0.2460,0.0180,0.1812,0.0516,0.4432,1,1,25.1,63.2,429.7
2938,98.031,mp,0.2248,Surprise,---,---,AMBIGUOUS,---,0.2488,0.2637,0.4368,0.1665,0.0262,0.2248,0.2159,0.2535,0.2271,0.2248,0.1749,0.2048,0.2488,0.1665,0.2488,0.2035,0.2181,0.1997,-0.000559,IDLE,0,-0.1633,0.0000,0.1753,0.1511,0.0010,0.0053,0.0021,0.4630,0.4735,0.0017,0.0443,0.0001,0.0001,0.0000,0.0000,0.1181,0.0000,0.0000,0.0000,0.0000,0.0069,0.0023,0.0000,0.0262,0.0008,0.0211,0.0000,0.0512,0.0044,0.0035,0.2488,0.0186,0.1847,0.0520,0.4368,1,1,26.9,63.2,429.7
2939,98.065,mp,0.2238,Surprise,---,---,AMBIGUOUS,---,0.2415,0.2621,0.4396,0.1664,0.0748,0.2238,0.2114,0.2511,0.2231,0.2238,0.1722,0.2006,0.2415,0.1664,0.2415,0.2004,0.2108,0.2000,-0.000468,IDLE,0,-0.1621,0.0000,0.1737,0.1504,0.0010,0.0054,0.0021,0.4578,0.4765,0.0018,0.0448,0.0001,0.0001,0.0000,0.0000,0.1206,0.0000,0.0000,0.0000,0.0000,0.0051,0.0010,0.0000,0.0748,0.0006,0.0135,0.0000,0.0512,0.0046,0.0034,0.2415,0.0192,0.1881,0.0526,0.4396,1,1,26.2,63.2,429.7
2940,98.098,mp,0.2037,Surprise,---,---,AMBIGUOUS,---,0.2404,0.2285,0.3926,0.1664,0.0504,0.2037,0.2108,0.2412,0.2158,0.2037,0.1711,0.1985,0.2404,0.1664,0.2404,0.2000,0.2055,0.2001,-0.000407,IDLE,0,-0.1615,0.0000,0.1726,0.1502,0.0009,0.0056,0.0021,0.4542,0.4786,0.0018,0.0453,0.0001,0.0001,0.0000,0.0000,0.1223,0.0000,0.0000,0.0000,0.0000,0.0045,0.0008,0.0000,0.0504,0.0002,0.0143,0.0005,0.0581,0.0059,0.0044,0.2404,0.0205,0.2161,0.0621,0.3926,1,1,23.9,63.2,429.7
2941,98.131,mp,0.2019,Surprise,---,---,AMBIGUOUS,---,0.2412,0.2257,0.3870,0.1663,0.0182,0.2019,0.2112,0.2404,0.2156,0.2019,0.1709,0.1989,0.2412,0.1663,0.2412,0.2003,0.2061,0.2003,-0.000316,IDLE,0,-0.1608,0.0000,0.1717,0.1498,0.0009,0.0057,0.0022,0.4520,0.4800,0.0018,0.0454,0.0001,0.0001,0.0000,0.0000,0.1229,0.0000,0.0000,0.0000,0.0000,0.0026,0.0004,0.0000,0.0182,0.0003,0.0051,0.0000,0.0586,0.0060,0.0045,0.2412,0.0205,0.2186,0.0636,0.3870,1,1,23.9,63.2,429.7
2942,98.165,mp,0.2032,Surprise,---,---,AMBIGUOUS,---,0.2380,0.2280,0.3883,0.1661,0.0065,0.2032,0.2092,0.2393,0.2144,0.2032,0.1690,0.1969,0.2380,0.1661,0.2380,0.1988,0.2025,0.2006,-0.000187,IDLE,0,-0.1603,0.0000,0.1710,0.1495,0.0009,0.0057,0.0022,0.4502,0.4805,0.0018,0.0455,0.0001,0.0001,0.0000,0.0000,0.1231,0.0000,0.0000,0.0000,0.0000,0.0016,0.0003,0.0000,0.0065,0.0002,0.0004,0.0000,0.0591,0.0063,0.0044,0.2380,0.0214,0.2197,0.0628,0.3883,1,1,21.6,63.2,429.7
2943,98.198,mp,0.2020,Surprise,---,---,AMBIGUOUS,---,0.2343,0.2262,0.3949,0.1657,0.0336,0.2020,0.2068,0.2390,0.2121,0.2020,0.1675,0.1948,0.2343,0.1657,0.2343,0.1970,0.1995,0.2007,-0.000058,IDLE,0,-0.1594,0.0000,0.1700,0.1486,0.0009,0.0058,0.0022,0.4477,0.4805,0.0018,0.0454,0.0001,0.0001,0.0000,0.0000,0.1242,0.0000,0.0000,0.0000,0.0000,0.0015,0.0004,0.0000,0.0336,0.0001,0.0000,0.0000,0.0580,0.0062,0.0043,0.2343,0.0214,0.2194,0.0616,0.3949,1,1,23.0,63.2,429.7
2944,98.231,mp,0.2040,Surprise,---,---,AMBIGUOUS,---,0.2314,0.2296,0.4065,0.1656,0.0004,0.2040,0.2051,0.2401,0.2113,0.2040,0.1654,0.1938,0.2314,0.1656,0.2314,0.1958,0.1983,0.2005,0.000014,IDLE,0,-0.1593,0.0000,0.1697,0.1487,0.0009,0.0058,0.0022,0.4482,0.4811,0.0017,0.0449,0.0001,0.0001,0.0000,0.0000,0.1238,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0552,0.0064,0.0040,0.2314,0.0221,0.2146,0.0598,0.4065,1,1,25.0,63.3,429.7
2945,98.265,mp,0.1975,Surprise,---,---,AMBIGUOUS,---,0.2187,0.2188,0.4162,0.1655,0.0164,0.1975,0.1974,0.2369,0.2027,0.1975,0.1593,0.1872,0.2187,0.1655,0.2187,0.1902,0.1877,0.2001,0.000037,IDLE,0,-0.1585,0.0000,0.1688,0.1480,0.0009,0.0058,0.0022,0.4492,0.4815,0.0017,0.0445,0.0001,0.0001,0.0000,0.0000,0.1243,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0164,0.0000,0.0000,0.0000,0.0516,0.0063,0.0036,0.2187,0.0223,0.2214,0.0599,0.4162,1,1,27.8,63.3,429.7
2946,98.298,mp,0.1957,Surprise,---,---,AMBIGUOUS,---,0.2136,0.2158,0.4131,0.1654,0.0000,0.1957,0.1943,0.2342,0.1996,0.1957,0.1564,0.1843,0.2136,0.1654,0.2136,0.1880,0.1828,0.1997,-0.000004,IDLE,0,-0.1585,0.0000,0.1689,0.1480,0.0009,0.0057,0.0021,0.4504,0.4827,0.0016,0.0441,0.0001,0.0001,0.0000,0.0000,0.1221,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0514,0.0065,0.0035,0.2136,0.0228,0.2283,0.0607,0.4131,1,1,25.8,63.3,429.7
2947,98.332,mp,0.1802,Surprise,---,---,AMBIGUOUS,---,0.1927,0.1911,0.4109,0.1639,0.0014,0.1802,0.1812,0.2248,0.1838,0.1802,0.1456,0.1726,0.1927,0.1639,0.1927,0.1777,0.1644,0.1987,-0.000102,IDLE,0,-0.1555,0.0000,0.1666,0.1442,0.0009,0.0058,0.0021,0.4509,0.4765,0.0016,0.0437,0.0001,0.0001,0.0000,0.0000,0.1218,0.0000,0.0000,0.0000,0.0000,0.0014,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0471,0.0065,0.0036,0.1927,0.0247,0.2474,0.0670,0.4109,1,1,25.6,63.3,429.7
2948,98.365,mp,0.1816,Surprise,---,---,AMBIGUOUS,---,0.1927,0.1939,0.4177,0.1631,0.0136,0.1816,0.1808,0.2258,0.1840,0.1816,0.1455,0.1726,0.1927,0.1631,0.1927,0.1773,0.1653,0.1977,-0.000231,IDLE,0,-0.1538,0.0000,0.1657,0.1418,0.0009,0.0057,0.0022,0.4527,0.4720,0.0017,0.0430,0.0001,0.0001,0.0000,0.0000,0.1222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0002,0.0136,0.0008,0.0000,0.0000,0.0456,0.0066,0.0036,0.1927,0.0257,0.2442,0.0640,0.4177,1,1,27.4,63.3,429.7
2949,98.398,mp,0.2083,Surprise,---,---,AMBIGUOUS,---,0.2512,0.2405,0.4313,0.1599,0.1721,0.2083,0.2147,0.2507,0.2217,0.2083,0.1770,0.2055,0.2512,0.1599,0.2512,0.2004,0.2256,0.1971,-0.000304,IDLE,0,-0.1434,0.0000,0.1564,0.1302,0.0009,0.0057,0.0022,0.4539,0.4591,0.0017,0.0432,0.0002,0.0001,0.0000,0.0000,0.1280,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0021,0.1721,0.0025,0.0036,0.0000,0.0428,0.0055,0.0028,0.2512,0.0201,0.1962,0.0502,0.4313,1,1,24.2,63.3,429.7
2950,98.432,mp,0.2084,Surprise,---,---,AMBIGUOUS,---,0.2543,0.2418,0.4357,0.1582,0.0158,0.2084,0.2159,0.2521,0.2230,0.2084,0.1749,0.2071,0.2543,0.1582,0.2543,0.2006,0.2298,0.1965,-0.000379,IDLE,0,-0.1379,0.0000,0.1506,0.1249,0.0010,0.0057,0.0022,0.4517,0.4574,0.0017,0.0437,0.0002,0.0001,0.0000,0.0000,0.1275,0.0000,0.0000,0.0000,0.0000,0.0014,0.0004,0.0023,0.0000,0.0000,0.0158,0.0000,0.0407,0.0052,0.0027,0.2543,0.0196,0.1915,0.0504,0.4357,1,1,27.4,63.3,429.7
2951,98.465,mp,0.1705,Surprise,---,---,AMBIGUOUS,---,0.2707,0.1804,0.3800,0.1558,0.1469,0.1705,0.2248,0.2466,0.2182,0.1705,0.1850,0.2180,0.2707,0.1558,0.2707,0.2054,0.2526,0.1961,-0.000447,IDLE,0,-0.1354,0.0000,0.1500,0.1205,0.0010,0.0060,0.0022,0.4385,0.4417,0.0021,0.0457,0.0002,0.0001,0.0000,0.0000,0.1324,0.0000,0.0000,0.0000,0.0000,0.0101,0.0000,0.0000,0.1469,0.0100,0.0603,0.0000,0.0302,0.0046,0.0017,0.2707,0.0164,0.2150,0.0813,0.3800,1,1,25.3,63.3,429.7
2952,98.498,mp,0.1707,Surprise,---,---,AMBIGUOUS,---,0.2706,0.1820,0.3825,0.1538,0.0695,0.1707,0.2238,0.2462,0.2178,0.1707,0.1828,0.2171,0.2706,0.1538,0.2706,0.2040,0.2525,0.1956,-0.000509,IDLE,0,-0.1344,0.0000,0.1494,0.1192,0.0010,0.0064,0.0022,0.4303,0.4308,0.0021,0.0455,0.0002,0.0001,0.0000,0.0000,0.1348,0.0000,0.0000,0.0000,0.0000,0.0104,0.0011,0.0000,0.0695,0.0015,0.0000,0.0000,0.0301,0.0045,0.0017,0.2706,0.0163,0.2137,0.0805,0.3825,1,1,27.7,63.3,429.7
2953,98.532,mp,0.0306,Sadness,---,---,AMBIGUOUS,---,0.0688,-0.0863,0.7267,0.2060,0.2794,0.0306,0.1237,0.1230,0.0789,0.0306,0.1018,0.1221,0.0688,0.2060,0.2060,0.1190,0.0611,0.1928,-0.000774,IDLE,0,-0.1200,0.0002,0.1106,0.1288,0.0031,0.0013,0.0000,0.7336,0.6421,0.0027,0.0522,0.0004,0.0004,0.0001,0.0002,0.1441,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0646,0.2794,0.0183,0.2016,1.5639,0.0128,0.0011,0.0020,0.0688,0.0061,0.1170,0.7267,0.0655,1,1,27.4,63.3,429.7
2954,98.565,mp,0.0290,Sadness,---,---,AMBIGUOUS,---,0.0686,-0.0894,0.7327,0.2066,0.1283,0.0290,0.1238,0.1224,0.0784,0.0290,0.0988,0.1221,0.0686,0.2066,0.2066,0.1190,0.0605,0.1900,-0.001014,IDLE,0,-0.0870,0.0002,0.0658,0.1079,0.0047,0.0012,0.0000,0.7549,0.6934,0.0034,0.0565,0.0004,0.0004,0.0001,0.0002,0.1382,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0470,0.0000,0.0194,0.1283,0.0183,0.0135,0.0011,0.0019,0.0686,0.0055,0.1148,0.7327,0.0619,1,1,26.3,63.3,429.7
2955,98.599,mp,0.0060,Sadness,---,---,AMBIGUOUS,---,0.0763,-0.1219,0.7570,0.1979,0.5223,0.0060,0.1249,0.1201,0.0731,0.0060,0.1080,0.1239,0.0763,0.1979,0.1979,0.1229,0.0713,0.1873,-0.001235,IDLE,0,-0.0429,0.0002,0.0297,0.0553,0.0125,0.0015,0.0000,0.7630,0.6506,0.0042,0.0739,0.0006,0.0006,0.0001,0.0002,0.1315,0.0000,0.0000,0.0000,0.0000,0.0092,0.0000,0.2336,0.0000,0.0256,0.5223,0.0000,0.0083,0.0008,0.0016,0.0763,0.0039,0.1002,0.7570,0.0519,1,1,25.7,63.3,429.7
2956,98.632,mp,0.0059,Sadness,---,---,AMBIGUOUS,---,0.0773,-0.1182,0.7532,0.1919,0.1073,0.0059,0.1231,0.1183,0.0726,0.0059,0.0984,0.1221,0.0773,0.1919,0.1919,0.1218,0.0722,0.1855,-0.001312,IDLE,0,-0.0355,0.0003,0.0234,0.0471,0.0161,0.0017,0.0000,0.7545,0.6305,0.0047,0.0711,0.0006,0.0005,0.0001,0.0003,0.1175,0.0000,0.0000,0.0000,0.0000,0.0038,0.0000,0.1073,0.0000,0.0143,0.0000,0.0000,0.0084,0.0008,0.0016,0.0773,0.0039,0.1021,0.7532,0.0529,1,1,27.4,63.3,429.7
2957,98.665,mp,0.0043,Sadness,---,---,AMBIGUOUS,---,0.0612,-0.1181,0.6594,0.1878,1.3570,0.0043,0.1119,0.1142,0.0633,0.0043,0.1141,0.1107,0.0612,0.1878,0.1878,0.1072,0.0549,0.1826,-0.001510,IDLE,0,-0.0170,0.0004,0.0106,0.0225,0.0613,0.0015,0.0000,0.6990,0.6005,0.0067,0.0799,0.0009,0.0008,0.0002,0.0004,0.0813,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3570,0.0000,0.0600,0.2633,0.0000,0.0106,0.0016,0.0017,0.0612,0.0093,0.1834,0.6594,0.0729,1,1,24.6,63.3,429.7
2958,98.699,mp,0.0006,Sadness,---,---,AMBIGUOUS,---,0.0617,-0.1224,0.6598,0.1851,0.7744,0.0006,0.1110,0.1139,0.0619,0.0006,0.1019,0.1099,0.0617,0.1851,0.1851,0.1069,0.0555,0.1796,-0.001751,IDLE,0,-0.0152,0.0004,0.0105,0.0190,0.0612,0.0019,0.0000,0.6858,0.5239,0.0069,0.1057,0.0009,0.0007,0.0002,0.0004,0.0835,0.0000,0.0000,0.0000,0.0000,0.0134,0.0001,0.0000,0.0649,0.0057,0.7744,0.0000,0.0103,0.0015,0.0017,0.0617,0.0085,0.1807,0.6598,0.0759,1,1,27.2,62.7,429.7
2959,98.732,mp,0.0000,Sadness,---,---,AMBIGUOUS,---,0.0412,-0.2276,0.7430,0.1909,0.9189,0.0000,0.1011,0.1023,0.0324,0.0000,0.0963,0.1003,0.0412,0.1909,0.1909,0.0887,0.0366,0.1786,-0.001793,IDLE,0,-0.0097,0.0005,0.0072,0.0114,0.0919,0.0018,0.0000,0.6809,0.5006,0.0079,0.1253,0.0010,0.0008,0.0002,0.0005,0.0613,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9189,0.0000,0.0303,0.5873,0.1751,0.0077,0.0013,0.0014,0.0412,0.0075,0.1505,0.7430,0.0473,1,1,28.0,62.7,429.7
2960,98.765,mp,0.0000,Sadness,---,---,AMBIGUOUS,---,0.0420,-0.2286,0.7523,0.1927,0.6078,0.0000,0.1023,0.1031,0.0331,0.0000,0.0910,0.1015,0.0420,0.1927,0.1927,0.0900,0.0376,0.1775,-0.001860,IDLE,0,-0.0103,0.0005,0.0081,0.0117,0.0831,0.0018,0.0000,0.6854,0.4847,0.0082,0.1456,0.0009,0.0007,0.0002,0.0005,0.0556,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000,0.0100,0.6078,0.0526,0.0074,0.0011,0.0014,0.0420,0.0063,0.1434,0.7523,0.0461,1,1,27.9,62.7,429.7
2961,98.799,mp,0.0000,Sadness,STRESS,---,AMBIGUOUS,---,0.0530,-0.1926,0.7318,0.1952,0.2418,0.0000,0.1099,0.1109,0.0466,0.0000,0.0899,0.1090,0.0530,0.1952,0.1952,0.1017,0.0480,0.1774,-0.001821,IDLE,0,-0.0106,0.0005,0.0086,0.0116,0.0852,0.0018,0.0000,0.6877,0.4841,0.0084,0.1537,0.0011,0.0009,0.0002,0.0005,0.0523,0.0000,0.0000,0.0000,0.0000,0.0013,0.0000,0.0617,0.0000,0.0059,0.2418,0.0764,0.0083,0.0012,0.0014,0.0530,0.0072,0.1391,0.7318,0.0580,1,1,25.9,62.7,429.7
2962,98.832,mp,0.0000,Sadness,STRESS,---,AMBIGUOUS,---,0.0543,-0.1900,0.7279,0.1950,0.0508,0.0000,0.1106,0.1118,0.0476,0.0000,0.0867,0.1096,0.0543,0.1950,0.1950,0.1029,0.0492,0.1773,-0.001542,IDLE,0,-0.0109,0.0005,0.0087,0.0120,0.0849,0.0019,0.0000,0.6850,0.4824,0.0087,0.1554,0.0012,0.0009,0.0002,0.0005,0.0495,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0072,0.0508,0.0000,0.0085,0.0012,0.0014,0.0543,0.0070,0.1391,0.7279,0.0605,1,1,27.1,62.7,429.7
2963,98.865,mp,0.0000,Sadness,STRESS,---,AMBIGUOUS,---,0.0474,-0.1960,0.7073,0.1929,0.1548,0.0000,0.1056,0.1093,0.0424,0.0000,0.0847,0.1048,0.0474,0.1929,0.1929,0.0957,0.0427,0.1782,-0.001184,IDLE,0,-0.0117,0.0005,0.0099,0.0123,0.0772,0.0019,0.0000,0.6791,0.4738,0.0091,0.1605,0.0013,0.0010,0.0003,0.0005,0.0460,0.0000,0.0000,0.0000,0.0000,0.0022,0.0000,0.0000,0.0000,0.0125,0.1548,0.0000,0.0080,0.0011,0.0017,0.0474,0.0089,0.1598,0.7073,0.0658,1,1,25.5,62.7,429.7
2964,98.899,mp,0.0126,Sadness,STRESS,---,AMBIGUOUS,---,0.0681,-0.1065,0.5746,0.1913,0.0113,0.0126,0.1174,0.1294,0.0701,0.0126,0.0917,0.1162,0.0681,0.1913,0.1913,0.1142,0.0620,0.1794,-0.000792,IDLE,0,-0.0121,0.0006,0.0101,0.0126,0.0753,0.0019,0.0000,0.6757,0.4645,0.0095,0.1608,0.0015,0.0011,0.0003,0.0006,0.0450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0113,0.0083,0.0000,0.0102,0.0015,0.0019,0.0681,0.0102,0.2049,0.5746,0.1284,1,1,27.0,62.7,429.7
2965,98.932,mp,0.0000,Sadness,STRESS,---,AMBIGUOUS,---,0.0606,-0.1306,0.6063,0.1955,0.3547,0.0000,0.1146,0.1228,0.0628,0.0000,0.0961,0.1133,0.0606,0.1955,0.1955,0.1088,0.0540,0.1805,-0.000500,IDLE,0,-0.0126,0.0009,0.0107,0.0130,0.0796,0.0020,0.0000,0.6720,0.4647,0.0113,0.1727,0.0017,0.0014,0.0004,0.0009,0.0448,0.0000,0.0000,0.0000,0.0000,0.0017,0.0000,0.1305,0.0000,0.0541,0.3547,0.1280,0.0109,0.0017,0.0020,0.0606,0.0140,0.2026,0.6063,0.1019,1,1,25.0,62.7,429.7
2966,98.966,mp,0.0000,Sadness,STRESS,---,AMBIGUOUS,---,0.0605,-0.1545,0.6473,0.1970,0.1724,0.0000,0.1151,0.1200,0.0584,0.0000,0.0928,0.1140,0.0605,0.1970,0.1970,0.1091,0.0546,0.1825,-0.000005,IDLE,0,-0.0119,0.0010,0.0096,0.0126,0.0854,0.0021,0.0000,0.6749,0.4485,0.0122,0.1784,0.0019,0.0016,0.0005,0.0010,0.0451,0.0000,0.0000,0.0000,0.0000,0.0030,0.0000,0.1720,0.0078,0.0277,0.1724,0.0443,0.0097,0.0015,0.0020,0.0605,0.0139,0.1800,0.6473,0.0851,1,1,27.0,62.7,429.7
2967,98.999,mp,0.0000,Sadness,STRESS,---,AMBIGUOUS,---,0.0361,-0.2496,0.6754,0.1952,0.1727,0.0000,0.0998,0.0991,0.0267,0.0000,0.0801,0.0985,0.0361,0.1952,0.1952,0.0840,0.0285,0.1839,0.000436,IDLE,0,-0.0112,0.0005,0.0084,0.0119,0.0911,0.0022,0.0000,0.6851,0.4478,0.0110,0.1683,0.0019,0.0013,0.0003,0.0005,0.0355,0.0000,0.0000,0.0000,0.0000,0.0031,0.0000,0.1727,0.0000,0.0000,0.0000,0.0000,0.0128,0.0025,0.0018,0.0361,0.0106,0.2277,0.6754,0.0330,1,1,27.4,62.7,429.7
