window_idx,t_start,t_center,t_end,algorithm,bpm,bpm_smoothed,bpm_plausible,snr,prominence,motion_pct,n_face_frames,bpm_spread,n_eligible,session_start_utc,gt_bpm
32,160.52,175.49,190.46,ICA,107.5,75.6,1,2.56,39.57,0.002,901,0.0,0,2026-05-02T13:24:48.337726+00:00,114.8
33,165.51,180.48,195.44,ICA,74.7,93.8,1,2.93,51.55,0.002,901,0.0,0,2026-05-02T13:24:48.337726+00:00,116.0
34,170.5,185.47,200.43,ICA,94.1,93.8,1,2.36,34.01,0.0,901,0.0,0,2026-05-02T13:24:48.337726+00:00,116.0
35,175.49,190.46,205.42,ICA,93.8,93.4,1,3.64,80.76,0.001,901,0.0,0,2026-05-02T13:24:48.337726+00:00,117.2
36,180.48,195.44,210.41,ICA,93.4,93.4,1,3.86,74.95,0.003,901,0.0,0,2026-05-02T13:24:48.337726+00:00,115.2
37,185.47,200.43,215.4,ICA,91.0,92.1,1,3.47,74.87,0.003,901,0.0,0,2026-05-02T13:24:48.337726+00:00,111.0
38,190.46,205.42,220.38,ICA,92.0,92.0,1,4.69,95.44,0.003,901,0.0,0,2026-05-02T13:24:48.337726+00:00,112.0
39,195.44,210.41,225.37,ICA,92.1,91.9,1,4.99,109.15,0.003,901,0.0,0,2026-05-02T13:24:48.337726+00:00,114.0
40,200.43,215.4,230.36,ICA,91.9,91.9,1,4.01,93.11,0.003,901,0.0,0,2026-05-02T13:24:48.337726+00:00,115.0
41,205.42,220.38,235.35,ICA,68.2,91.9,1,3.28,57.5,0.002,901,0.0,0,2026-05-02T13:24:48.337726+00:00,113.6
42,210.41,225.37,240.34,ICA,68.1,91.9,1,2.19,31.54,0.0,901,0.0,0,2026-05-02T13:24:48.337726+00:00,105.3
43,215.4,230.36,245.32,ICA,136.2,117.7,1,1.67,15.6,0.0,901,0.0,0,2026-05-02T13:24:48.337726+00:00,104.7
44,220.38,235.35,250.31,ICA,136.2,117.7,1,2.68,42.77,0.0,901,0.0,0,2026-05-02T13:24:48.337726+00:00,105.0
45,225.37,240.34,255.3,ICA,117.7,117.7,1,2.63,40.89,0.0,901,0.0,0,2026-05-02T13:24:48.337726+00:00,105.3
46,230.36,245.32,260.29,ICA,75.8,82.4,1,2.65,35.28,0.0,901,0.0,0,2026-05-02T13:24:48.337726+00:00,99.0
47,235.35,250.31,265.28,ICA,82.4,81.9,1,2.58,36.41,0.0,901,0.0,0,2026-05-02T13:24:48.337726+00:00,97.4
48,240.34,255.3,270.27,ICA,81.8,81.8,1,4.19,77.37,0.0,901,0.0,0,2026-05-02T13:24:48.337726+00:00,97.0
49,245.32,260.29,275.26,ICA,81.9,81.8,1,4.66,83.12,0.033,901,0.0,0,2026-05-02T13:24:48.337726+00:00,93.7
50,250.31,265.28,280.24,ICA,71.8,81.6,1,3.38,66.44,0.033,901,0.0,0,2026-05-02T13:24:48.337726+00:00,92.6
51,255.3,270.27,285.23,ICA,81.6,71.8,1,3.73,50.86,0.033,901,0.0,0,2026-05-02T13:24:48.337726+00:00,95.0
52,260.29,275.26,290.22,ICA,68.1,68.1,1,3.62,51.85,0.033,901,0.0,0,2026-05-02T13:24:48.337726+00:00,99.6
0,0.6,15.87,30.83,WAVELET,122.8,122.8,1,4.24,673.56,0.107,901,0.0,0,2026-05-02T13:24:48.337726+00:00,87.0
1,5.89,20.85,35.82,WAVELET,122.5,122.8,1,2.91,274.31,0.019,901,0.0,0,2026-05-02T13:24:48.337726+00:00,89.0
2,10.88,25.84,40.81,WAVELET,122.9,122.9,1,4.72,283.28,0.019,901,0.0,0,2026-05-02T13:24:48.337726+00:00,96.2
3,15.87,30.83,45.79,WAVELET,123.8,122.9,1,4.76,307.02,0.019,901,0.0,0,2026-05-02T13:24:48.337726+00:00,99.0
4,20.85,35.82,50.78,WAVELET,124.0,122.9,1,4.55,309.46,0.019,901,0.0,0,2026-05-02T13:24:48.337726+00:00,95.8
5,25.84,40.81,55.77,WAVELET,96.2,96.2,1,3.4,130.47,0.0,901,0.0,0,2026-05-02T13:24:48.337726+00:00,91.9
6,30.83,45.79,60.76,WAVELET,90.3,90.3,1,4.48,96.36,0.0,901,0.0,0,2026-05-02T13:24:48.337726+00:00,92.0
7,35.82,50.78,65.75,WAVELET,66.2,71.0,1,4.24,134.77,0.003,901,0.0,0,2026-05-02T13:24:48.337726+00:00,91.9
8,40.81,55.77,70.73,WAVELET,66.1,71.0,1,4.6,161.61,0.003,901,0.0,0,2026-05-02T13:24:48.337726+00:00,90.1
9,45.79,60.76,75.72,WAVELET,71.0,70.7,1,5.61,173.67,0.003,901,0.0,0,2026-05-02T13:24:48.337726+00:00,96.9
10,50.78,65.75,80.71,WAVELET,71.3,70.8,1,5.17,193.1,0.003,901,0.0,0,2026-05-02T13:24:48.337726+00:00,96.1
11,55.77,70.73,85.7,WAVELET,70.7,71.0,1,4.98,193.31,0.003,901,0.0,0,2026-05-02T13:24:48.337726+00:00,97.0
12,60.76,75.72,90.69,WAVELET,70.8,70.8,1,4.64,179.33,0.003,901,0.0,0,2026-05-02T13:24:48.337726+00:00,97.0
13,65.75,80.71,95.68,WAVELET,72.1,70.8,1,2.47,72.12,0.0,901,0.0,0,2026-05-02T13:24:48.337726+00:00,98.0
14,70.73,85.7,100.67,WAVELET,67.5,72.1,1,2.5,69.47,0.0,901,0.0,0,2026-05-02T13:24:48.337726+00:00,99.0
15,75.72,90.69,105.65,WAVELET,128.3,72.1,1,2.26,89.64,0.0,901,0.0,0,2026-05-02T13:24:48.337726+00:00,100.0
16,80.71,95.68,110.64,WAVELET,128.2,74.1,1,2.17,73.24,0.0,901,0.0,0,2026-05-02T13:24:48.337726+00:00,102.0
17,85.7,100.67,115.63,WAVELET,69.7,74.2,1,2.67,102.88,0.0,901,0.0,0,2026-05-02T13:24:48.337726+00:00,100.0
18,90.69,105.65,120.62,WAVELET,74.1,74.2,1,2.58,107.57,0.0,901,0.0,0,2026-05-02T13:24:48.337726+00:00,99.0
19,95.68,110.64,125.61,WAVELET,74.2,74.2,1,2.3,107.43,0.0,901,0.0,0,2026-05-02T13:24:48.337726+00:00,104.0
20,100.67,115.63,130.6,WAVELET,78.4,78.0,1,2.36,115.86,0.0,901,0.0,0,2026-05-02T13:24:48.337726+00:00,106.0
21,105.65,120.62,135.58,WAVELET,78.0,78.4,1,2.35,112.07,0.0,901,0.0,0,2026-05-02T13:24:48.337726+00:00,109.0
22,110.64,125.61,140.57,WAVELET,124.1,92.1,1,1.95,100.88,0.0,901,0.0,0,2026-05-02T13:24:48.337726+00:00,109.0
23,115.63,130.6,145.56,WAVELET,92.1,95.8,1,2.72,274.96,0.0,901,0.0,0,2026-05-02T13:24:48.337726+00:00,109.0
24,120.62,135.58,150.55,WAVELET,96.2,95.8,1,2.86,260.13,0.0,901,0.0,0,2026-05-02T13:24:48.337726+00:00,110.0
25,125.61,140.57,155.54,WAVELET,95.8,95.8,1,3.09,250.88,0.001,901,0.0,0,2026-05-02T13:24:48.337726+00:00,107.0
26,130.6,145.56,160.52,WAVELET,95.6,96.2,1,2.75,290.54,0.001,901,0.0,0,2026-05-02T13:24:48.337726+00:00,108.0
27,135.58,150.55,165.51,WAVELET,96.3,95.9,1,3.66,386.51,0.001,901,0.0,0,2026-05-02T13:24:48.337726+00:00,113.8
28,140.57,155.54,170.5,WAVELET,96.3,96.3,1,3.63,441.69,0.003,901,0.0,0,2026-05-02T13:24:48.337726+00:00,117.0
29,145.56,160.52,175.49,WAVELET,95.9,96.3,1,3.42,668.72,0.003,901,0.0,0,2026-05-02T13:24:48.337726+00:00,118.1
30,150.55,165.51,180.48,WAVELET,96.3,95.9,1,2.64,472.1,0.003,901,0.0,0,2026-05-02T13:24:48.337726+00:00,114.0
31,155.54,170.5,185.47,WAVELET,70.2,70.2,1,2.64,499.12,0.002,901,0.0,0,2026-05-02T13:24:48.337726+00:00,111.0
32,160.52,175.49,190.46,WAVELET,70.2,70.2,1,2.75,499.12,0.002,901,0.0,0,2026-05-02T13:24:48.337726+00:00,114.8
33,165.51,180.48,195.44,WAVELET,69.9,70.2,1,2.81,507.72,0.002,901,0.0,0,2026-05-02T13:24:48.337726+00:00,116.0
34,170.5,185.47,200.43,WAVELET,90.1,90.1,1,4.21,750.46,0.0,901,0.0,0,2026-05-02T13:24:48.337726+00:00,116.0
35,175.49,190.46,205.42,WAVELET,97.6,92.7,1,4.01,545.1,0.001,901,0.0,0,2026-05-02T13:24:48.337726+00:00,117.2
36,180.48,195.44,210.41,WAVELET,93.3,93.3,1,7.42,863.75,0.003,901,0.0,0,2026-05-02T13:24:48.337726+00:00,115.2
37,185.47,200.43,215.4,WAVELET,92.7,93.6,1,9.44,889.28,0.003,901,0.0,0,2026-05-02T13:24:48.337726+00:00,111.0
38,190.46,205.42,220.38,WAVELET,93.6,93.3,1,10.59,891.91,0.003,901,0.0,0,2026-05-02T13:24:48.337726+00:00,112.0
39,195.44,210.41,225.37,WAVELET,93.8,92.7,1,11.78,915.19,0.003,901,0.0,0,2026-05-02T13:24:48.337726+00:00,114.0
40,200.43,215.4,230.36,WAVELET,92.7,92.7,1,7.58,565.38,0.003,901,0.0,0,2026-05-02T13:24:48.337726+00:00,115.0
41,205.42,220.38,235.35,WAVELET,66.6,70.3,1,3.59,165.44,0.002,901,0.0,0,2026-05-02T13:24:48.337726+00:00,113.6
42,210.41,225.37,240.34,WAVELET,70.3,66.6,1,4.08,109.57,0.0,901,0.0,0,2026-05-02T13:24:48.337726+00:00,105.3
43,215.4,230.36,245.32,WAVELET,64.0,64.0,1,5.93,158.66,0.0,901,0.0,0,2026-05-02T13:24:48.337726+00:00,104.7
44,220.38,235.35,250.31,WAVELET,60.0,64.0,1,4.46,140.8,0.0,901,0.0,0,2026-05-02T13:24:48.337726+00:00,105.0
45,225.37,240.34,255.3,WAVELET,60.0,64.0,1,2.66,114.45,0.0,901,0.0,0,2026-05-02T13:24:48.337726+00:00,105.3
46,230.36,245.32,260.29,WAVELET,78.1,78.1,1,3.52,152.22,0.0,901,0.0,0,2026-05-02T13:24:48.337726+00:00,99.0
47,235.35,250.31,265.28,WAVELET,120.0,97.6,1,1.83,49.66,0.0,901,0.0,0,2026-05-02T13:24:48.337726+00:00,97.4
48,240.34,255.3,270.27,WAVELET,97.6,116.4,1,3.26,437.44,0.0,901,0.0,0,2026-05-02T13:24:48.337726+00:00,97.0
49,245.32,260.29,275.26,WAVELET,116.4,116.4,1,3.54,541.48,0.033,901,0.0,0,2026-05-02T13:24:48.337726+00:00,93.7
50,250.31,265.28,280.24,WAVELET,116.4,116.1,1,3.74,575.74,0.033,901,0.0,0,2026-05-02T13:24:48.337726+00:00,92.6
51,255.3,270.27,285.23,WAVELET,116.1,116.1,1,3.45,567.72,0.033,901,0.0,0,2026-05-02T13:24:48.337726+00:00,95.0
52,260.29,275.26,290.22,WAVELET,116.0,116.0,1,3.93,688.72,0.033,901,0.0,0,2026-05-02T13:24:48.337726+00:00,99.6
0,0.6,15.87,30.83,CONSENSUS,88.1,88.1,1,3.81,0.0,0.107,901,58.5,5,2026-05-02T13:24:48.337726+00:00,87.0
1,5.89,20.85,35.82,CONSENSUS,82.5,82.5,1,4.35,0.0,0.019,901,58.5,5,2026-05-02T13:24:48.337726+00:00,89.0
2,10.88,25.84,40.81,CONSENSUS,82.5,82.5,1,4.38,0.0,0.019,901,58.9,5,2026-05-02T13:24:48.337726+00:00,96.2
3,15.87,30.83,45.79,CONSENSUS,82.6,82.6,1,4.59,0.0,0.019,901,58.9,5,2026-05-02T13:24:48.337726+00:00,99.0
4,20.85,35.82,50.78,CONSENSUS,84.4,84.4,1,4.89,0.0,0.019,901,58.9,5,2026-05-02T13:24:48.337726+00:00,95.8
5,25.84,40.81,55.77,CONSENSUS,84.8,84.8,1,3.91,0.0,0.0,901,30.4,5,2026-05-02T13:24:48.337726+00:00,91.9
6,30.83,45.79,60.76,CONSENSUS,83.5,83.5,1,4.27,0.0,0.0,901,26.1,5,2026-05-02T13:24:48.337726+00:00,92.0
7,35.82,50.78,65.75,CONSENSUS,80.2,80.2,1,3.95,0.0,0.003,901,26.4,5,2026-05-02T13:24:48.337726+00:00,91.9
8,40.81,55.77,70.73,CONSENSUS,87.2,87.2,1,3.97,0.0,0.003,901,21.9,5,2026-05-02T13:24:48.337726+00:00,90.1
9,45.79,60.76,75.72,CONSENSUS,90.6,90.6,1,4.67,0.0,0.003,901,27.3,5,2026-05-02T13:24:48.337726+00:00,96.9
10,50.78,65.75,80.71,CONSENSUS,88.1,88.1,1,5.41,0.0,0.003,901,27.3,5,2026-05-02T13:24:48.337726+00:00,96.1
11,55.77,70.73,85.7,CONSENSUS,89.1,89.1,1,5.36,0.0,0.003,901,27.3,5,2026-05-02T13:24:48.337726+00:00,97.0
12,60.76,75.72,90.69,CONSENSUS,89.1,89.1,1,4.85,0.0,0.003,901,27.8,5,2026-05-02T13:24:48.337726+00:00,97.0
13,65.75,80.71,95.68,CONSENSUS,89.8,89.8,1,3.64,0.0,0.0,901,41.5,5,2026-05-02T13:24:48.337726+00:00,98.0
14,70.73,85.7,100.67,CONSENSUS,88.9,88.9,1,3.31,0.0,0.0,901,41.6,5,2026-05-02T13:24:48.337726+00:00,99.0
15,75.72,90.69,105.65,CONSENSUS,83.1,83.1,1,3.61,0.0,0.0,901,33.8,5,2026-05-02T13:24:48.337726+00:00,100.0
16,80.71,95.68,110.64,CONSENSUS,83.8,83.8,1,3.51,0.0,0.0,901,38.9,5,2026-05-02T13:24:48.337726+00:00,102.0
17,85.7,100.67,115.63,CONSENSUS,78.3,78.3,1,3.61,0.0,0.0,901,39.8,5,2026-05-02T13:24:48.337726+00:00,100.0
18,90.69,105.65,120.62,CONSENSUS,80.4,80.4,1,3.57,0.0,0.0,901,39.8,5,2026-05-02T13:24:48.337726+00:00,99.0
19,95.68,110.64,125.61,CONSENSUS,77.3,77.3,1,3.16,0.0,0.0,901,35.5,5,2026-05-02T13:24:48.337726+00:00,104.0
20,100.67,115.63,130.6,CONSENSUS,79.5,79.5,1,3.39,0.0,0.0,901,34.0,5,2026-05-02T13:24:48.337726+00:00,106.0
21,105.65,120.62,135.58,CONSENSUS,78.3,78.3,1,3.71,0.0,0.0,901,25.9,5,2026-05-02T13:24:48.337726+00:00,109.0
22,110.64,125.61,140.57,CONSENSUS,78.5,78.5,1,4.08,0.0,0.0,901,25.8,4,2026-05-02T13:24:48.337726+00:00,109.0
23,115.63,130.6,145.56,CONSENSUS,82.4,82.4,1,3.72,0.0,0.0,901,25.5,5,2026-05-02T13:24:48.337726+00:00,109.0
24,120.62,135.58,150.55,CONSENSUS,86.8,86.8,1,3.15,0.0,0.0,901,25.5,5,2026-05-02T13:24:48.337726+00:00,110.0
25,125.61,140.57,155.54,CONSENSUS,91.9,91.9,1,3.79,0.0,0.001,901,38.6,4,2026-05-02T13:24:48.337726+00:00,107.0
26,130.6,145.56,160.52,CONSENSUS,88.7,88.7,1,4.15,0.0,0.001,901,53.5,5,2026-05-02T13:24:48.337726+00:00,108.0
27,135.58,150.55,165.51,CONSENSUS,90.4,90.4,1,4.27,0.0,0.001,901,53.5,4,2026-05-02T13:24:48.337726+00:00,113.8
28,140.57,155.54,170.5,CONSENSUS,89.4,89.4,1,4.35,0.0,0.003,901,53.5,5,2026-05-02T13:24:48.337726+00:00,117.0
29,145.56,160.52,175.49,CONSENSUS,91.0,91.0,1,3.72,0.0,0.003,901,46.2,5,2026-05-02T13:24:48.337726+00:00,118.1
30,150.55,165.51,180.48,CONSENSUS,95.9,95.9,1,3.42,0.0,0.003,901,36.1,5,2026-05-02T13:24:48.337726+00:00,114.0
31,155.54,170.5,185.47,CONSENSUS,87.2,87.2,1,3.48,0.0,0.002,901,32.0,5,2026-05-02T13:24:48.337726+00:00,111.0
32,160.52,175.49,190.46,CONSENSUS,83.7,83.7,1,3.59,0.0,0.002,901,20.7,5,2026-05-02T13:24:48.337726+00:00,114.8
33,165.51,180.48,195.44,CONSENSUS,86.0,86.0,1,3.16,0.0,0.002,901,23.6,5,2026-05-02T13:24:48.337726+00:00,116.0
34,170.5,185.47,200.43,CONSENSUS,89.0,89.0,1,3.41,0.0,0.0,901,8.1,5,2026-05-02T13:24:48.337726+00:00,116.0
35,175.49,190.46,205.42,CONSENSUS,90.5,90.5,1,3.35,0.0,0.001,901,7.7,5,2026-05-02T13:24:48.337726+00:00,117.2
36,180.48,195.44,210.41,CONSENSUS,92.9,92.9,1,4.81,0.0,0.003,901,3.9,4,2026-05-02T13:24:48.337726+00:00,115.2
37,185.47,200.43,215.4,CONSENSUS,99.3,99.3,1,5.2,0.0,0.003,901,59.5,5,2026-05-02T13:24:48.337726+00:00,111.0
38,190.46,205.42,220.38,CONSENSUS,97.4,97.4,1,6.19,0.0,0.003,901,59.9,5,2026-05-02T13:24:48.337726+00:00,112.0
39,195.44,210.41,225.37,CONSENSUS,97.6,97.6,1,6.35,0.0,0.003,901,59.7,5,2026-05-02T13:24:48.337726+00:00,114.0
40,200.43,215.4,230.36,CONSENSUS,87.4,87.4,1,5.12,0.0,0.003,901,23.6,4,2026-05-02T13:24:48.337726+00:00,115.0
41,205.42,220.38,235.35,CONSENSUS,81.7,81.7,1,4.06,0.0,0.002,901,50.0,5,2026-05-02T13:24:48.337726+00:00,113.6
42,210.41,225.37,240.34,CONSENSUS,80.0,80.0,1,3.52,0.0,0.0,901,51.6,5,2026-05-02T13:24:48.337726+00:00,105.3
43,215.4,230.36,245.32,CONSENSUS,75.0,75.0,1,5.15,0.0,0.0,901,54.0,4,2026-05-02T13:24:48.337726+00:00,104.7
44,220.38,235.35,250.31,CONSENSUS,81.5,81.5,1,4.52,0.0,0.0,901,54.0,5,2026-05-02T13:24:48.337726+00:00,105.0
45,225.37,240.34,255.3,CONSENSUS,82.4,82.4,1,3.95,0.0,0.0,901,54.0,5,2026-05-02T13:24:48.337726+00:00,105.3
46,230.36,245.32,260.29,CONSENSUS,80.8,80.8,1,3.77,0.0,0.0,901,51.7,5,2026-05-02T13:24:48.337726+00:00,99.0
47,235.35,250.31,265.28,CONSENSUS,81.2,81.2,1,3.4,0.0,0.0,901,48.7,4,2026-05-02T13:24:48.337726+00:00,97.4
48,240.34,255.3,270.27,CONSENSUS,82.1,82.1,1,3.82,0.0,0.0,901,47.1,5,2026-05-02T13:24:48.337726+00:00,97.0
49,245.32,260.29,275.26,CONSENSUS,82.4,82.4,1,3.87,0.0,0.033,901,47.5,5,2026-05-02T13:24:48.337726+00:00,93.7
50,250.31,265.28,280.24,CONSENSUS,82.2,82.2,1,3.51,0.0,0.033,901,47.2,5,2026-05-02T13:24:48.337726+00:00,92.6
51,255.3,270.27,285.23,CONSENSUS,79.0,79.0,1,3.73,0.0,0.033,901,47.5,5,2026-05-02T13:24:48.337726+00:00,95.0
52,260.29,275.26,290.22,CONSENSUS,77.9,77.9,1,3.84,0.0,0.033,901,52.0,5,2026-05-02T13:24:48.337726+00:00,99.6
