# session_start_utc=2026-05-02T13:24:48.337726+00:00
frame_idx,timestamp,r,g,b,face_detected,bbox
4092,136.7471,74.563,44.51,42.843,1,"268,226,412,322"
4093,136.7792,72.51,43.378,41.682,1,"264,220,411,318"
4094,136.815,74.199,44.273,42.694,1,"268,225,409,318"
4095,136.8471,74.977,44.714,42.774,1,"267,226,408,320"
4096,136.8791,75.846,45.071,43.103,1,"271,228,408,319"
4097,136.9153,75.734,45.195,43.087,1,"266,227,407,320"
4098,136.9471,76.815,45.672,43.756,1,"267,229,408,323"
4099,136.9789,76.186,45.382,43.42,1,"262,226,404,321"
4100,137.015,77.362,45.913,44.215,1,"264,231,406,326"
4101,137.0474,76.819,45.708,43.683,1,"260,232,404,328"
4102,137.079,76.523,45.243,43.52,1,"262,232,401,325"
4103,137.1152,76.067,45.174,43.166,1,"262,233,401,326"
4104,137.1469,76.124,44.936,43.459,1,"264,237,399,328"
4105,137.1795,75.011,44.669,42.79,1,"263,237,397,326"
4106,137.2111,75.885,45.073,43.409,1,"261,234,400,327"
4107,137.2472,75.733,44.908,43.24,1,"259,234,400,327"
4108,137.2792,76.63,44.956,43.759,1,"260,237,395,328"
4109,137.3113,76.252,45.051,43.506,1,"261,235,396,326"
4110,137.3469,76.921,45.493,44.191,1,"255,231,399,327"
4111,137.3794,76.949,45.499,43.712,1,"255,232,396,326"
4112,137.411,77.26,45.503,44.046,1,"260,230,398,323"
4113,137.4472,77.594,45.884,44.195,1,"257,229,402,326"
4114,137.479,77.511,45.762,44.156,1,"259,229,400,323"
4115,137.511,76.298,45.319,43.359,1,"261,229,399,320"
4116,137.5472,76.555,45.402,43.688,1,"263,231,398,321"
4117,137.5793,76.184,45.255,43.217,1,"267,231,404,322"
4118,137.611,76.078,45.193,43.554,1,"267,229,404,320"
4119,137.647,75.697,45.34,43.414,1,"265,227,409,323"
4120,137.6792,75.823,45.061,43.488,1,"269,231,406,322"
4121,137.7109,75.649,45.106,43.038,1,"267,232,408,325"
4122,137.7429,76.187,45.131,43.492,1,"271,234,408,325"
4123,137.779,75.267,44.844,43.037,1,"268,227,409,321"
4124,137.8109,75.91,45.15,43.642,1,"267,224,414,323"
4125,137.8431,75.258,44.995,42.996,1,"268,221,415,320"
4126,137.879,76.089,45.35,43.544,1,"265,221,415,320"
4127,137.911,76.371,45.666,43.576,1,"269,223,410,316"
4128,137.9431,76.131,45.747,44.047,1,"268,218,415,316"
4129,137.9792,76.694,46.079,44.032,1,"272,222,410,314"
4130,138.011,77.328,46.102,44.37,1,"270,224,405,314"
4131,138.043,76.857,46.058,44.021,1,"270,224,405,314"
4132,138.079,77.4,45.961,44.375,1,"267,222,406,315"
4133,138.1112,77.66,46.293,44.304,1,"268,226,406,318"
4134,138.1431,77.882,46.382,44.803,1,"264,224,407,319"
4135,138.179,76.084,45.474,43.456,1,"260,221,403,316"
4136,138.2111,77.114,45.69,44.166,1,"262,228,403,322"
4137,138.243,76.033,45.335,43.621,1,"258,226,402,322"
4138,138.2751,76.391,45.157,43.924,1,"252,228,396,324"
4139,138.3113,75.906,44.739,43.326,1,"257,238,393,328"
4140,138.3432,76.123,45.298,43.645,1,"251,229,394,324"
4141,138.375,76.038,45.226,43.401,1,"251,230,392,323"
4142,138.411,77.161,45.856,44.59,1,"247,231,389,326"
4143,138.443,76.714,45.719,44.126,1,"248,231,389,325"
4144,138.4751,76.225,45.092,43.857,1,"251,235,383,323"
4145,138.5112,75.231,44.671,43.07,1,"248,237,375,322"
4146,138.5431,75.749,44.87,43.649,1,"243,238,373,325"
4147,138.5753,75.466,44.671,43.174,1,"243,238,376,327"
4148,138.611,75.313,44.36,43.299,1,"242,238,374,326"
4149,138.6433,74.656,44.413,42.719,1,"241,237,373,325"
4150,138.6751,75.525,44.869,43.725,1,"236,237,371,328"
4151,138.711,75.098,44.413,42.879,1,"239,240,374,331"
4152,138.743,76.189,45.691,44.564,1,"231,234,384,336"
4153,138.7751,0.0,0.0,0.0,0,
4154,138.8111,75.063,44.51,43.564,1,"238,238,378,332"
4155,138.8429,0.0,0.0,0.0,0,
4156,138.875,75.734,44.731,44.005,1,"238,238,378,332"
4157,138.9069,74.752,44.122,43.254,1,"238,240,376,331"
4158,138.943,75.418,44.87,43.997,1,"235,236,378,331"
4159,138.9751,74.738,44.389,43.278,1,"238,236,379,330"
4160,139.0069,74.818,44.429,43.618,1,"235,240,372,331"
4161,139.0433,75.157,44.779,43.596,1,"235,235,382,333"
4162,139.0751,75.564,44.83,44.039,1,"234,237,377,332"
4163,139.1069,75.668,44.87,43.605,1,"236,239,377,333"
4164,139.143,75.209,44.717,43.558,1,"236,233,379,328"
4165,139.1753,74.983,44.611,43.119,1,"238,239,376,331"
4166,139.207,75.663,45.025,43.699,1,"235,238,375,332"
4167,139.2429,75.349,44.84,43.515,1,"235,238,375,332"
4168,139.2753,75.239,44.834,43.782,1,"235,230,388,332"
4169,139.3074,75.475,45.071,43.824,1,"235,236,382,334"
4170,139.3433,0.0,0.0,0.0,0,
4171,139.375,74.698,44.37,43.087,1,"238,236,379,330"
4172,139.407,74.809,44.033,43.389,1,"237,235,380,330"
4173,139.4394,0.0,0.0,0.0,0,
4174,139.4752,0.0,0.0,0.0,0,
4175,139.507,0.0,0.0,0.0,0,
4176,139.5393,74.682,44.179,43.146,1,"237,243,378,337"
4177,139.5753,74.112,43.989,42.607,1,"238,238,381,333"
4178,139.6069,74.444,44.002,43.094,1,"238,238,378,332"
4179,139.6389,74.743,44.583,43.344,1,"233,238,381,336"
4180,139.675,74.767,44.394,43.482,1,"234,236,382,334"
4181,139.7069,0.0,0.0,0.0,0,
4182,139.7391,74.735,44.059,43.1,1,"238,238,381,333"
4183,139.7751,74.799,44.443,43.254,1,"237,238,381,334"
4184,139.8069,75.302,44.757,43.846,1,"236,236,383,334"
4185,139.839,0.0,0.0,0.0,0,
4186,139.8752,75.301,44.453,43.69,1,"237,238,381,334"
4187,139.9071,74.334,44.151,43.047,1,"235,235,382,333"
4188,139.939,73.842,43.562,42.532,1,"240,245,373,334"
4189,139.971,74.194,43.847,42.679,1,"238,245,376,337"
4190,140.0071,0.0,0.0,0.0,0,
4191,140.0394,74.613,44.334,43.005,1,"235,239,379,335"
4192,140.071,74.243,43.562,42.953,1,"239,245,374,336"
4193,140.1075,0.0,0.0,0.0,0,
4194,140.1391,0.0,0.0,0.0,0,
4195,140.1709,0.0,0.0,0.0,0,
4196,140.2069,0.0,0.0,0.0,0,
4197,140.2393,72.702,42.502,41.779,1,"241,247,370,333"
4198,140.2711,73.71,43.468,43.02,1,"235,240,368,329"
4199,140.3069,74.462,44.082,43.104,1,"235,239,376,333"
4200,140.339,74.85,44.03,42.938,1,"240,243,375,334"
4201,140.3714,74.674,44.159,42.579,1,"240,239,381,333"
4202,140.407,75.134,44.408,43.255,1,"238,238,381,333"
4203,140.4391,74.835,44.167,42.767,1,"238,238,381,333"
4204,140.4709,0.0,0.0,0.0,0,
4205,140.507,75.065,44.41,43.088,1,"236,235,383,333"
4206,140.5392,75.534,44.441,43.595,1,"234,236,377,331"
4207,140.5709,74.454,43.865,42.523,1,"237,240,371,329"
4208,140.6029,74.469,43.63,42.792,1,"239,241,371,329"
4209,140.6391,73.301,43.165,42.413,1,"237,244,366,329"
4210,140.6709,73.447,42.928,42.103,1,"239,246,368,331"
4211,140.703,73.792,43.256,42.1,1,"240,244,372,332"
4212,140.739,73.909,43.255,42.138,1,"241,243,371,330"
4213,140.771,73.54,43.246,42.072,1,"240,244,367,329"
4214,140.8034,74.095,43.584,42.676,1,"239,241,370,328"
4215,140.8389,73.33,43.03,41.999,1,"241,245,370,330"
4216,140.8711,73.681,43.012,42.399,1,"240,247,369,332"
4217,140.903,73.508,43.386,42.34,1,"239,245,369,332"
4218,140.939,73.81,43.391,42.767,1,"240,243,373,332"
4219,140.9712,72.984,43.231,42.175,1,"237,242,371,331"
4220,141.003,74.079,43.516,42.767,1,"238,242,373,333"
4221,141.0395,73.516,43.375,42.354,1,"238,240,376,332"
4222,141.0711,73.135,43.058,42.563,1,"240,242,372,330"
4223,141.1031,73.39,43.301,42.445,1,"237,245,370,334"
4224,141.1353,0.0,0.0,0.0,0,
4225,141.1715,73.738,43.801,42.504,1,"237,241,381,337"
4226,141.203,74.214,43.929,43.103,1,"235,241,383,339"
4227,141.2351,73.428,43.649,42.554,1,"235,239,383,337"
4228,141.271,74.015,43.762,43.0,1,"235,242,378,337"
4229,141.3035,74.442,44.158,42.747,1,"235,244,382,342"
4230,141.3351,73.628,43.512,42.475,1,"237,242,385,340"
4231,141.3713,73.115,43.303,41.913,1,"240,244,387,342"
4232,141.403,73.253,43.578,42.633,1,"235,241,388,343"
4233,141.4355,73.216,43.792,42.418,1,"233,243,386,345"
4234,141.4711,0.0,0.0,0.0,0,
4235,141.503,0.0,0.0,0.0,0,
4236,141.535,0.0,0.0,0.0,0,
4237,141.5713,0.0,0.0,0.0,0,
4238,141.603,0.0,0.0,0.0,0,
4239,141.6352,0.0,0.0,0.0,0,
4240,141.6671,0.0,0.0,0.0,0,
4241,141.7035,0.0,0.0,0.0,0,
4242,141.7352,0.0,0.0,0.0,0,
4243,141.7671,0.0,0.0,0.0,0,
4244,141.8031,0.0,0.0,0.0,0,
4245,141.8353,0.0,0.0,0.0,0,
4246,141.867,0.0,0.0,0.0,0,
4247,141.903,0.0,0.0,0.0,0,
4248,141.9349,0.0,0.0,0.0,0,
4249,141.9671,0.0,0.0,0.0,0,
4250,142.0031,0.0,0.0,0.0,0,
4251,142.035,0.0,0.0,0.0,0,
4252,142.0669,0.0,0.0,0.0,0,
4253,142.1032,0.0,0.0,0.0,0,
4254,142.1351,0.0,0.0,0.0,0,
4255,142.1669,0.0,0.0,0.0,0,
4256,142.203,0.0,0.0,0.0,0,
4257,142.2352,0.0,0.0,0.0,0,
4258,142.2671,0.0,0.0,0.0,0,
4259,142.299,0.0,0.0,0.0,0,
4260,142.3349,0.0,0.0,0.0,0,
4261,142.3674,0.0,0.0,0.0,0,
4262,142.3991,0.0,0.0,0.0,0,
4263,142.435,0.0,0.0,0.0,0,
4264,142.467,0.0,0.0,0.0,0,
4265,142.4996,0.0,0.0,0.0,0,
4266,142.535,0.0,0.0,0.0,0,
4267,142.5669,0.0,0.0,0.0,0,
4268,142.599,0.0,0.0,0.0,0,
4269,142.635,0.0,0.0,0.0,0,
4270,142.667,0.0,0.0,0.0,0,
4271,142.6993,0.0,0.0,0.0,0,
4272,142.7351,0.0,0.0,0.0,0,
4273,142.7671,0.0,0.0,0.0,0,
4274,142.7991,0.0,0.0,0.0,0,
4275,142.8313,0.0,0.0,0.0,0,
4276,142.8671,0.0,0.0,0.0,0,
4277,142.8993,0.0,0.0,0.0,0,
4278,142.9311,0.0,0.0,0.0,0,
4279,142.967,0.0,0.0,0.0,0,
4280,142.9991,0.0,0.0,0.0,0,
4281,143.0313,72.301,43.17,42.073,1,"231,244,384,346"
4282,143.0671,72.874,43.106,42.179,1,"234,248,382,346"
4283,143.099,0.0,0.0,0.0,0,
4284,143.131,0.0,0.0,0.0,0,
4285,143.1672,0.0,0.0,0.0,0,
4286,143.1991,0.0,0.0,0.0,0,
4287,143.2312,0.0,0.0,0.0,0,
4288,143.2672,0.0,0.0,0.0,0,
4289,143.2993,0.0,0.0,0.0,0,
4290,143.3311,0.0,0.0,0.0,0,
4291,143.3632,0.0,0.0,0.0,0,
4292,143.3992,0.0,0.0,0.0,0,
4293,143.4311,0.0,0.0,0.0,0,
4294,143.463,70.622,41.644,41.268,1,"235,256,382,354"
4295,143.4991,0.0,0.0,0.0,0,
4296,143.5312,0.0,0.0,0.0,0,
4297,143.5632,0.0,0.0,0.0,0,
4298,143.5992,0.0,0.0,0.0,0,
4299,143.6311,0.0,0.0,0.0,0,
4300,143.663,0.0,0.0,0.0,0,
4301,143.6991,0.0,0.0,0.0,0,
4302,143.7312,0.0,0.0,0.0,0,
4303,143.7629,0.0,0.0,0.0,0,
4304,143.7991,0.0,0.0,0.0,0,
4305,143.8313,0.0,0.0,0.0,0,
4306,143.8633,0.0,0.0,0.0,0,
4307,143.8993,0.0,0.0,0.0,0,
4308,143.9313,0.0,0.0,0.0,0,
4309,143.9629,0.0,0.0,0.0,0,
4310,143.995,0.0,0.0,0.0,0,
4311,144.0313,0.0,0.0,0.0,0,
4312,144.0632,0.0,0.0,0.0,0,
4313,144.095,0.0,0.0,0.0,0,
4314,144.131,0.0,0.0,0.0,0,
4315,144.163,0.0,0.0,0.0,0,
4316,144.1953,0.0,0.0,0.0,0,
4317,144.2311,0.0,0.0,0.0,0,
4318,144.263,0.0,0.0,0.0,0,
4319,144.2952,0.0,0.0,0.0,0,
4320,144.3316,0.0,0.0,0.0,0,
4321,144.3631,0.0,0.0,0.0,0,
4322,144.395,0.0,0.0,0.0,0,
4323,144.4311,0.0,0.0,0.0,0,
4324,144.4633,0.0,0.0,0.0,0,
4325,144.4951,0.0,0.0,0.0,0,
4326,144.5272,0.0,0.0,0.0,0,
4327,144.5631,0.0,0.0,0.0,0,
4328,144.5956,0.0,0.0,0.0,0,
4329,144.6271,0.0,0.0,0.0,0,
4330,144.663,0.0,0.0,0.0,0,
4331,144.6951,0.0,0.0,0.0,0,
4332,144.7271,0.0,0.0,0.0,0,
4333,144.763,0.0,0.0,0.0,0,
4334,144.7953,72.165,42.085,41.541,1,"252,238,393,332"
4335,144.827,72.156,42.424,41.356,1,"253,234,400,332"
4336,144.8631,72.076,42.263,41.655,1,"258,232,406,330"
4337,144.895,72.708,43.083,41.862,1,"258,230,412,333"
4338,144.9273,72.558,42.681,41.917,1,"260,228,410,329"
4339,144.9633,72.746,42.816,41.658,1,"264,228,414,329"
4340,144.9951,71.653,42.103,41.303,1,"259,224,413,327"
4341,145.027,71.282,41.952,40.691,1,"267,227,408,321"
4342,145.0591,73.131,42.987,41.73,1,"269,231,408,324"
4343,145.0949,73.214,43.261,41.783,1,"268,233,407,326"
4344,145.1271,72.57,42.889,41.777,1,"269,232,410,326"
4345,145.159,72.574,42.901,41.535,1,"270,234,411,328"
4346,145.195,73.811,43.464,42.368,1,"270,237,411,331"
4347,145.2273,71.576,42.599,41.302,1,"267,228,416,327"
4348,145.2592,72.89,42.954,42.098,1,"272,233,410,325"
4349,145.295,72.995,43.115,41.84,1,"272,236,410,327"
4350,145.3271,72.1,42.21,41.554,1,"272,229,410,322"
4351,145.359,72.598,42.858,41.562,1,"268,233,409,326"
4352,145.3953,72.612,42.709,41.774,1,"270,232,408,324"
4353,145.427,73.522,43.671,42.13,1,"266,231,413,330"
4354,145.459,72.854,43.068,41.904,1,"266,230,416,330"
4355,145.495,74.228,44.196,42.419,1,"264,235,414,336"
4356,145.5274,72.245,42.935,41.76,1,"268,231,413,328"
4357,145.5591,73.492,43.723,42.373,1,"270,234,415,331"
4358,145.595,71.947,42.488,41.536,1,"268,229,412,325"
4359,145.6271,71.707,42.569,41.12,1,"264,226,414,327"
4360,145.6595,72.474,42.89,41.717,1,"268,232,407,325"
4361,145.691,73.447,43.412,41.906,1,"270,233,409,326"
4362,145.727,72.615,42.835,41.815,1,"270,227,411,320"
4363,145.7589,73.061,43.21,41.934,1,"272,228,411,321"
4364,145.7913,73.038,43.051,42.067,1,"270,227,410,321"
4365,145.8271,73.192,43.447,41.953,1,"270,230,409,323"
4366,145.8591,72.595,42.774,41.829,1,"271,225,409,318"
4367,145.8911,73.34,43.55,42.018,1,"270,225,414,321"
4368,145.9272,72.212,42.966,41.764,1,"267,219,418,320"
4369,145.959,74.2,43.891,42.405,1,"274,228,412,319"
4370,145.991,75.426,44.577,43.054,1,"274,228,412,321"
4371,146.027,73.592,43.723,41.995,1,"274,223,413,316"
4372,146.059,74.854,44.308,42.904,1,"274,226,415,320"
4373,146.091,73.474,43.802,42.072,1,"271,223,419,321"
4374,146.1273,73.336,43.597,42.27,1,"275,225,416,319"
4375,146.159,71.863,42.957,41.519,1,"271,222,415,318"
4376,146.191,73.435,43.718,42.591,1,"270,222,418,320"
4377,146.2231,75.657,44.894,43.225,1,"275,228,413,321"
4378,146.2592,74.209,43.87,42.973,1,"271,220,418,318"
4379,146.291,73.053,43.211,42.039,1,"272,218,417,315"
4380,146.3231,74.337,43.968,42.375,1,"271,221,415,317"
4381,146.359,75.237,44.394,42.573,1,"272,230,408,320"
4382,146.3913,75.166,44.447,43.017,1,"266,226,410,322"
4383,146.423,75.587,44.755,43.08,1,"266,229,410,325"
4384,146.4591,76.044,44.783,43.245,1,"262,235,403,328"
4385,146.491,75.361,44.486,42.656,1,"258,231,400,326"
4386,146.5232,75.483,44.517,43.013,1,"257,231,401,327"
4387,146.559,74.68,43.993,42.219,1,"260,231,400,325"
4388,146.5912,73.999,43.508,42.158,1,"256,228,400,324"
4389,146.623,72.75,43.151,41.662,1,"250,223,404,326"
4390,146.659,73.433,43.238,42.074,1,"254,225,404,325"
4391,146.6913,73.911,43.057,41.662,1,"265,244,393,330"
4392,146.7231,75.472,44.369,43.241,1,"256,239,391,330"
4393,146.7551,0.0,0.0,0.0,0,
4394,146.7911,75.318,44.478,43.274,1,"255,234,402,332"
4395,146.8232,74.674,44.161,42.589,1,"260,235,398,327"
4396,146.8551,76.031,44.703,43.284,1,"260,235,400,329"
4397,146.8912,74.92,44.035,42.515,1,"263,232,398,323"
4398,146.923,74.737,43.785,42.661,1,"264,227,402,320"
4399,146.955,75.435,44.578,42.915,1,"265,229,403,321"
4400,146.9912,76.112,44.884,43.388,1,"268,225,403,316"
4401,147.023,76.539,45.485,43.542,1,"271,225,406,316"
4402,147.0554,76.193,45.28,43.887,1,"272,222,410,314"
4403,147.0913,74.832,44.616,43.007,1,"270,218,413,313"
4404,147.1231,75.319,45.228,43.667,1,"273,221,414,315"
4405,147.1551,74.781,44.653,42.955,1,"279,223,411,311"
4406,147.1912,75.575,44.809,43.635,1,"279,221,416,312"
4407,147.2232,75.213,44.92,43.252,1,"279,221,415,311"
4408,147.2551,75.678,45.036,43.722,1,"279,220,415,310"
4409,147.2911,75.544,45.278,43.46,1,"280,220,417,311"
4410,147.3231,75.638,45.208,43.689,1,"282,220,423,314"
4411,147.355,74.637,44.744,42.913,1,"278,219,425,317"
4412,147.387,75.374,45.033,43.395,1,"281,225,422,318"
4413,147.4231,74.336,44.446,42.662,1,"281,221,425,317"
4414,147.455,74.124,44.159,42.94,1,"285,219,426,313"
4415,147.4872,74.66,44.723,42.951,1,"286,221,423,312"
4416,147.5232,74.843,44.707,43.227,1,"286,221,423,312"
4417,147.5551,74.598,44.566,42.977,1,"289,222,422,311"
4418,147.5871,74.232,44.144,42.911,1,"285,218,423,311"
4419,147.6233,74.353,44.466,42.732,1,"285,221,422,312"
4420,147.6555,74.485,44.275,43.054,1,"285,220,424,313"
4421,147.6872,74.477,44.472,42.834,1,"283,222,422,315"
4422,147.7233,75.003,44.449,43.254,1,"285,223,423,315"
4423,147.7552,75.148,44.841,43.231,1,"282,223,423,317"
4424,147.7874,73.2,43.712,42.639,1,"280,216,427,315"
4425,147.8234,73.125,43.702,42.153,1,"282,217,424,312"
4426,147.8551,74.324,44.157,42.76,1,"287,221,422,311"
4427,147.887,74.688,44.624,42.628,1,"285,223,421,313"
4428,147.9195,74.981,45.045,43.161,1,"284,222,422,314"
4429,147.9552,74.427,44.749,42.679,1,"283,221,423,315"
4430,147.987,76.607,45.606,43.942,1,"285,232,420,323"
4431,148.0191,75.571,45.137,43.029,1,"283,230,418,321"
4432,148.055,74.914,44.678,43.11,1,"280,227,421,320"
4433,148.0871,75.436,45.016,42.897,1,"281,229,416,320"
4434,148.1192,72.575,43.385,42.191,1,"275,217,425,317"
4435,148.1551,72.456,43.371,41.766,1,"276,217,422,314"
4436,148.187,72.183,42.898,41.751,1,"280,216,421,309"
4437,148.2193,73.81,44.115,42.473,1,"283,220,421,311"
4438,148.2552,75.246,44.709,43.327,1,"282,222,417,313"
4439,148.2871,75.984,45.316,43.525,1,"283,229,417,318"
4440,148.319,75.789,45.114,43.908,1,"284,233,417,322"
4441,148.3551,73.401,43.695,42.258,1,"282,227,416,316"
4442,148.387,73.527,43.583,42.462,1,"279,225,416,316"
4443,148.4192,74.201,44.296,42.759,1,"280,227,417,318"
4444,148.451,72.411,43.359,42.373,1,"271,217,427,321"
4445,148.4871,73.117,43.79,42.48,1,"275,220,422,318"
4446,148.519,74.246,44.248,43.129,1,"278,222,420,317"
4447,148.551,74.161,44.332,42.851,1,"276,221,423,319"
4448,148.587,76.058,45.132,43.858,1,"281,231,416,322"
4449,148.6191,73.214,43.648,42.07,1,"282,228,417,318"
4450,148.651,75.072,44.553,43.258,1,"279,234,417,326"
4451,148.687,72.813,43.375,42.219,1,"279,229,417,321"
4452,148.719,73.776,43.844,42.373,1,"281,231,416,321"
4453,148.751,72.924,43.537,41.967,1,"271,225,419,323"
4454,148.7872,72.379,42.962,41.913,1,"269,222,416,320"
4455,148.8192,73.04,43.513,42.079,1,"271,223,417,320"
4456,148.8513,74.066,43.937,42.958,1,"271,223,416,320"
4457,148.8871,72.503,43.358,42.085,1,"267,220,417,319"
4458,148.9192,75.943,45.147,43.858,1,"273,229,418,326"
4459,148.9511,73.875,43.931,42.818,1,"277,229,415,321"
4460,148.9871,72.16,42.796,42.464,1,"273,223,420,322"
4461,149.0189,74.337,44.121,43.109,1,"273,230,417,326"
4462,149.0512,73.425,43.199,42.67,1,"276,229,413,320"
4463,149.083,71.668,42.429,41.502,1,"271,222,417,319"
4464,149.119,73.736,44.009,42.867,1,"274,225,421,323"
4465,149.151,0.0,0.0,0.0,0,
4466,149.1832,74.239,44.113,43.151,1,"277,225,420,320"
4467,149.219,74.576,44.696,43.272,1,"281,227,422,321"
4468,149.2512,75.362,45.002,43.64,1,"280,228,421,322"
4469,149.283,73.204,43.765,42.472,1,"280,221,425,318"
4470,149.319,73.571,43.822,42.745,1,"281,221,422,315"
4471,149.3511,72.585,43.438,42.04,1,"285,219,423,311"
4472,149.3833,72.48,43.041,42.076,1,"286,218,423,309"
4473,149.4191,73.34,43.844,42.375,1,"287,219,425,312"
4474,149.451,73.088,43.427,42.483,1,"285,217,429,313"
4475,149.483,72.712,43.561,42.144,1,"290,220,426,310"
4476,149.5191,73.825,43.781,42.84,1,"290,220,428,312"
4477,149.5511,73.856,43.979,42.695,1,"292,224,426,313"
4478,149.583,74.421,44.035,43.299,1,"291,224,426,314"
4479,149.6151,73.059,43.566,42.313,1,"289,222,425,312"
4480,149.6511,74.408,44.207,43.173,1,"291,224,426,314"
4481,149.6831,73.696,43.871,42.456,1,"293,224,425,312"
4482,149.7149,75.253,44.759,43.484,1,"292,225,427,316"
4483,149.7513,73.22,43.681,42.162,1,"287,221,423,311"
4484,149.7835,74.246,44.112,42.951,1,"289,222,425,312"
4485,149.8151,74.125,44.223,42.716,1,"290,221,425,312"
4486,149.851,75.112,44.631,43.576,1,"290,223,425,314"
4487,149.8832,74.35,44.553,42.994,1,"288,223,426,315"
4488,149.915,75.001,44.591,43.612,1,"284,222,426,317"
4489,149.9511,75.626,45.019,43.485,1,"286,225,424,316"
4490,149.9832,76.268,45.202,44.043,1,"280,222,422,317"
4491,150.0152,74.737,44.48,43.164,1,"279,219,422,314"
4492,150.0513,75.846,45.059,43.898,1,"276,220,426,319"
4493,150.0829,75.685,44.777,43.404,1,"275,223,416,316"
4494,150.1152,75.674,44.772,43.536,1,"269,220,419,319"
4495,150.1473,74.606,44.494,43.093,1,"268,218,418,318"
4496,150.1831,75.99,45.043,44.091,1,"273,222,417,318"
4497,150.215,76.531,45.572,44.042,1,"271,225,412,319"
4498,150.2469,77.038,45.854,44.54,1,"271,226,409,319"
4499,150.283,76.456,45.689,43.878,1,"267,225,406,318"
4500,150.315,77.267,46.083,44.824,1,"266,224,410,320"
4501,150.347,76.515,46.044,44.254,1,"265,222,413,320"
4502,150.3833,77.411,46.144,44.82,1,"269,224,412,319"
4503,150.4149,76.205,45.593,44.178,1,"265,221,410,318"
4504,150.4472,77.156,46.077,44.812,1,"266,225,409,320"
4505,150.4831,76.299,45.637,43.963,1,"269,225,404,316"
4506,150.5152,77.023,45.995,44.566,1,"264,224,408,320"
4507,150.547,76.456,45.789,44.131,1,"269,226,406,317"
4508,150.5831,76.989,46.054,44.711,1,"267,224,406,317"
4509,150.615,76.162,45.657,44.185,1,"267,222,406,315"
4510,150.6472,76.349,45.655,44.217,1,"267,223,405,315"
4511,150.6833,75.841,45.406,43.986,1,"267,223,406,316"
4512,150.7152,75.681,44.834,43.627,1,"267,225,403,315"
4513,150.7471,75.613,45.051,43.514,1,"268,225,403,316"
4514,150.7792,76.583,45.582,44.319,1,"266,226,407,320"
4515,150.815,76.641,45.303,43.914,1,"266,231,400,320"
4516,150.8474,76.604,45.447,44.182,1,"259,227,404,324"
4517,150.879,74.809,44.445,42.874,1,"256,227,397,320"
4518,150.915,74.602,43.911,42.991,1,"253,223,398,320"
4519,150.9473,74.895,44.178,42.827,1,"254,230,392,322"
4520,150.9791,74.696,43.907,42.904,1,"250,230,390,324"
4521,151.0151,74.692,43.946,42.599,1,"250,236,385,327"
4522,151.047,75.174,43.899,43.099,1,"250,237,385,328"
4523,151.0789,73.391,43.111,41.827,1,"249,242,378,327"
4524,151.115,75.399,43.981,43.074,1,"249,241,384,332"
4525,151.147,74.298,43.696,42.661,1,"246,237,381,328"
4526,151.179,74.541,43.778,42.929,1,"246,237,381,328"
4527,151.2152,0.0,0.0,0.0,0,
4528,151.247,0.0,0.0,0.0,0,
4529,151.2791,0.0,0.0,0.0,0,
4530,151.3111,0.0,0.0,0.0,0,
4531,151.3472,0.0,0.0,0.0,0,
4532,151.3793,74.313,43.655,42.868,1,"249,242,381,330"
4533,151.411,73.029,43.079,41.9,1,"254,243,383,328"
4534,151.4471,0.0,0.0,0.0,0,
4535,151.479,74.992,44.313,42.97,1,"246,239,387,333"
4536,151.5114,75.443,44.378,43.163,1,"249,237,392,332"
4537,151.547,75.272,44.204,42.98,1,"249,240,387,332"
4538,151.579,75.569,44.436,43.494,1,"251,238,389,331"
4539,151.611,73.749,43.6,42.376,1,"252,236,384,324"
4540,151.6471,74.052,43.587,42.974,1,"249,231,390,325"
4541,151.679,73.238,43.472,42.161,1,"254,228,395,322"
4542,151.7113,73.811,43.544,42.522,1,"254,228,396,323"
4543,151.7471,74.105,44.233,42.548,1,"254,231,398,327"
4544,151.7792,73.258,43.553,42.408,1,"254,229,397,324"
4545,151.811,73.724,44.011,42.481,1,"253,230,400,328"
4546,151.8433,74.273,44.303,42.992,1,"257,231,402,328"
4547,151.8791,73.479,43.912,42.281,1,"257,229,401,325"
4548,151.9111,73.718,43.495,42.607,1,"262,231,399,322"
4549,151.9431,72.327,42.925,41.798,1,"258,225,401,320"
4550,151.9791,72.25,42.674,41.886,1,"264,222,405,316"
4551,152.011,72.24,42.99,41.794,1,"262,222,407,319"
4552,152.0431,72.676,43.105,42.239,1,"265,223,406,317"
4553,152.0792,73.387,43.622,42.31,1,"269,226,407,318"
4554,152.1112,74.28,44.043,42.923,1,"270,227,407,318"
4555,152.1429,73.709,43.908,42.47,1,"267,224,406,317"
4556,152.179,74.853,44.447,43.433,1,"267,225,406,318"
4557,152.2113,75.423,45.012,43.575,1,"266,226,404,319"
4558,152.2437,76.237,45.16,44.088,1,"267,228,402,319"
4559,152.279,75.36,44.753,43.324,1,"266,225,404,318"
4560,152.3111,73.767,43.85,42.78,1,"265,220,408,315"
4561,152.3435,74.487,44.325,42.959,1,"269,227,406,318"
4562,152.3791,74.653,44.197,43.288,1,"266,226,406,320"
4563,152.4111,72.498,43.281,42.068,1,"269,224,410,317"
4564,152.443,73.538,43.595,42.839,1,"268,226,411,321"
4565,152.4752,73.051,43.601,42.445,1,"269,226,412,321"
